crop,year,site,brand,genotype,pcode,yield_bu_ac,tw_lb_bu,silking_date
CORN,2009,HVD,PRODUCERS,5624VT3,4615,109.1897,57.73333,0
CORN,2009,HVD,PRODUCERS,5734VT3,4617,118.4972,58.23333,0
CORN,2009,HVD,MIDLAND,658HLRW,4629,129.9401,57.46667,0
CORN,2009,HVD,MIDLAND,779BRW,4630,120.016,56.43333,0
CORN,2009,HVD,PIONEER,"35K03 HX1,LL,RR2",4641,123.1569,60.23333,0
CORN,2009,HVD,DEKALB,DKC50-44,4663,107.4478,57.6,0
CORN,2009,HVD,PHILLIPS,795VT3,4677,144.5834,58.3,0
CORN,2009,HVD,NUTECH,3A-799 RR,4699,79.75935,56.8,0
CORN,2009,HVD,NUTECH,3T-110 VT3,4706,124.7563,57,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-501 RR/HX,4719,113.1191,56.93333,0
CORN,2009,HVD,G2 GEN. by NUTECH,1H-005 HX/LL,4721,132.5509,56.46667,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-506 RR/HX,4723,107.8504,57.56667,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-314 RR/HX,4729,115.6198,58.9,0
CORN,2009,HVD,DYNA-GRO,55V71,4764,130.4394,57.06667,0
CORN,2009,HVD,DYNA-GRO,57V15,4765,129.7638,56.83333,0
CORN,2009,HVD,DYNA-GRO,57V40,4766,127.6279,57.53333,0
CORN,2009,HVD,DYNA-GRO,57V38,4767,138.3497,57.16667,0
CORN,2009,HVD,MIDLAND,670BRW,4776,129.221,56,0
CORN,2009,HVD,MIDLAND,120HLR,4777,108.6684,58.13333,0
CORN,2009,HVD,PRODUCERS,7014VT3,4778,125.5521,54.93333,0
CORN,2009,HVD,PRODUCERS,XP6833BtRR,4779,108.4209,55.53333,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-797,4806,88.21892,56.8,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-199,4807,113.4816,56.7,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-999,4808,118.5788,56.93333,0
CORN,2009,HVD,G2 GEN. by NUTECH,5X-802,4809,117.0259,56.1,0
CORN,2009,HVD,G2 GEN. by NUTECH,5X-005,4811,121.6612,58,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-905,4812,123.9411,56.53333,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-506A,4813,126.4058,57.33333,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-007,4814,119.1475,56.9,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-007A,4815,121.1671,56.83333,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-210,4816,137.1761,58.76667,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-210A,4817,138.4438,58.6,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-511,4818,111.4351,57.06667,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-511A,4819,129.7417,57.53333,0
CORN,2009,HVD,G2 GEN. by NUTECH,3A-615,4823,134.2754,56.4,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-615,4825,132.0506,56.9,0
CORN,2009,HVD,G2 GEN. by NUTECH,5H-915,4826,113.1491,57.2,0
CORN,2009,HVD,NUTECH,3A-098,4828,96.28409,57.7,0
CORN,2009,HVD,NUTECH,3T-098,4829,120.4917,58.7,0
CORN,2009,HVD,NUTECH,5X-100,4830,125.1805,57.86667,0
CORN,2009,HVD,NUTECH,3T-300,4831,132.3959,57.83333,0
CORN,2009,HVD,NUTECH,3T-600,4832,111.8513,58.83333,0
CORN,2009,HVD,NUTECH,IN-001,4833,117.3677,54.93333,0
CORN,2009,HVD,NUTECH,3T-401,4834,102.824,59.13333,0
CORN,2009,HVD,NUTECH,3T-601,4835,105.0382,58.8,0
CORN,2009,HVD,NUTECH,3T-801,4836,118.5066,57.76667,0
CORN,2009,HVD,NUTECH,3T-603,4837,103.2141,57.76667,0
CORN,2009,HVD,NUTECH,3T-603B,4838,121.5376,58.03333,0
CORN,2009,HVD,NUTECH,OC-603,4839,125.3023,58.4,0
CORN,2009,HVD,NUTECH,2A-804,4840,89.33728,55.46667,0
CORN,2009,HVD,NUTECH,3A-804,4841,85.52665,55.4,0
CORN,2009,HVD,NUTECH,5B-804,4842,97.90731,56.46667,0
CORN,2009,HVD,NUTECH,3T-904,4843,132.6203,58.86667,0
CORN,2009,HVD,NUTECH,3T-106,4844,127.4464,58.03333,0
CORN,2009,HVD,NUTECH,3T-706,4845,120.0232,59.53333,0
CORN,2009,HVD,NUTECH,3A-811,4848,90.58226,58.3,0
CORN,2009,HVD,NUTECH,3T-612,4849,123.2424,57.16667,0
CORN,2009,HVD,NUTECH,OC-213,4853,133.4013,55.76667,0
CORN,2009,HVD,NUTECH,3C-413,4855,139.9852,57.73333,0
CORN,2009,HVD,NUTECH,3T-413,4856,140.538,57.93333,0
CORN,2009,HVD,NUTECH,3T-713,4857,129.4049,56.2,0
CORN,2009,HVD,NUTECH,3A-813,4858,95.00883,56.76667,0
CORN,2009,HVD,NUTECH,3T-315,4860,128.369,56.43333,0
CORN,2009,HVD,PHILLIPS,799,4863,131.0002,57.73333,0
CORN,2009,HVD,PHILLIPS,789AG,4864,108.5408,56.73333,0
CORN,2009,HVD,PIONEER,"P0541HR,HX1,LL,RR",4865,113.6269,59,0
CORN,2009,HVD,TRIUMPH,1121V,4882,126.6403,58.26667,0
CORN,2009,HVD,TRIUMPH,1204V,4883,142.5789,57.63333,0
CORN,2009,HVD,,MEAN,9901,119.8495,57.32308,0
CORN,2009,LBDS,MAT CHK,FULL-R8526YGCB,4113,151.2372,56.20705,80.87057157
CORN,2009,LBDS,PRODUCERS,6944VT3,4376,162.8316,55.94023,82.77487784
CORN,2009,LBDS,PIONEER,"35F40 HX1,LL,RR2",4425,141.4323,55.88142,80.66561464
CORN,2009,LBDS,DYNA-GRO,54T42,4483,110.7518,56.318600000000004,81.49801654
CORN,2009,LBDS,MAT CHK,MID-NC+5392B,4556,161.4515,55.36529,82.74873598
CORN,2009,LBDS,DYNA-GRO,55B31,4559,137.3869,55.87397,82.81454921
CORN,2009,LBDS,PRODUCERS,5624VT3,4615,141.1467,56.90873,81.53123738
CORN,2009,LBDS,PRODUCERS,5734VT3,4617,138.526,57.07596,81.88506922
CORN,2009,LBDS,PIONEER,"35K03 HX1,LL,RR2",4641,147.0748,55.53665,81.59206098
CORN,2009,LBDS,DEKALB,DKC50-44,4663,161.1735,56.27612,80.53603387
CORN,2009,LBDS,NUTECH,3A-799 RR,4699,137.3671,56.50786,81.75777168
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-501 RR/HX,4719,135.6564,55.97756,80.57624841
CORN,2009,LBDS,G2 GEN. by NUTECH,1H-005 HX/LL,4721,169.5737,55.66768,80.94492672
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-506 RR/HX,4723,154.0468,56.04569,81.49915886
CORN,2009,LBDS,MFA MORCORN,MC3597VT3,4735,122.6197,56.20997,81.88469444
CORN,2009,LBDS,DYNA-GRO,53V80,4763,114.3972,57.51473,80.02783077
CORN,2009,LBDS,DYNA-GRO,55V71,4764,128.965,56.46783,81.86096544
CORN,2009,LBDS,MIDLAND,120HLR,4777,136.5575,55.60339,81.30063101
CORN,2009,LBDS,PRODUCERS,7014VT3,4778,162.6415,55.72537,81.68815759
CORN,2009,LBDS,PRODUCERS,XP6833BtRR,4779,132.0521,55.98851,81.65969102
CORN,2009,LBDS,PRODUCERS,XP5691Bt,4781,131.0004,57.37914,80.06542983
CORN,2009,LBDS,TAYLOR,A-105-09,4800,129.7451,55.44364,81.61823214
CORN,2009,LBDS,TAYLOR,F-105-09,4801,141.6324,55.86496,84.73492006
CORN,2009,LBDS,TAYLOR,F-100-09,4802,144.0833,55.80029,81.36565875
CORN,2009,LBDS,MFA MORCORN,XP191VT3,4804,149.6678,55.63908,80.96906056
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-797,4806,116.6574,56.38057,80.30404554
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-199,4807,120.8483,56.26285,80.09756305
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-999,4808,128.8845,56.77735,79.79008222
CORN,2009,LBDS,G2 GEN. by NUTECH,5X-802,4809,130.0451,56.47981,80.13962088
CORN,2009,LBDS,G2 GEN. by NUTECH,5X-005,4811,158.5154,55.60378,81.38566565
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-905,4812,163.9538,56.16838,80.07546916
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-506A,4813,141.9248,55.57946,81.26655368
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-007,4814,150.0795,55.43681,82.31106042
CORN,2009,LBDS,G2 GEN. by NUTECH,5H-007A,4815,145.7112,55.60619,81.245851
CORN,2009,LBDS,NUTECH,3A-098,4828,163.7178,56.48184,80.30151956
CORN,2009,LBDS,NUTECH,3T-098,4829,127.8376,56.81443,81.23882678
CORN,2009,LBDS,NUTECH,5X-100,4830,121.1876,55.55399,82.5396654
CORN,2009,LBDS,NUTECH,3T-300,4831,140.9056,57.01592,80.14860055
CORN,2009,LBDS,NUTECH,3T-600,4832,140.9222,56.29516,80.49150695
CORN,2009,LBDS,NUTECH,IN-001,4833,136.0537,57.31513,80.801106
CORN,2009,LBDS,NUTECH,3T-401,4834,137.4205,56.56113,80.95373743
CORN,2009,LBDS,NUTECH,3T-601,4835,153.4555,56.56354,80.33223662
CORN,2009,LBDS,NUTECH,3T-801,4836,139.3981,55.96068,82.72010685
CORN,2009,LBDS,NUTECH,3T-603,4837,146.7338,56.03417,84.95771531
CORN,2009,LBDS,NUTECH,3T-603B,4838,140.1017,55.94788,84.81184671
CORN,2009,LBDS,NUTECH,OC-603,4839,137.0908,55.80215,85.05651628
CORN,2009,LBDS,NUTECH,3A-804,4841,150.3764,56.47274,80.43792847
CORN,2009,LBDS,NUTECH,5B-804,4842,130.3365,56.36386,80.21455888
CORN,2009,LBDS,NUTECH,3T-904,4843,155.8482,55.85344,82.28210699
CORN,2009,LBDS,NUTECH,3T-106,4844,153.1433,55.73879,81.29586197
CORN,2009,LBDS,NUTECH,3T-706,4845,156.1893,56.00372,81.80223345
CORN,2009,LBDS,PIONEER,"P0541HR,HX1,LL,RR",4865,163.2732,55.92029,83.58551168
CORN,2009,LBDS,MYCOGEN,2G611,4874,144.3799,56.09161,81.74637241
CORN,2009,LBDS,MYCOGEN,2K662,4875,148.5272,55.82839,82.38152955
CORN,2009,LBDS,,MEAN,9901,142.3433,56.15063,81.54788044
CORN,2009,LBDS,,CV,9902,8.927699,0.650861,0.839032732
CORN,2009,RNI,MIDLAND,7A28BRW,3896,224.255,56.225,61
CORN,2009,RNI,TRIUMPH,1536H,3927,204.1366,58.025,60.75
CORN,2009,RNI,MIDLAND,436BRW,4016,205.4002,57.225,60.75
CORN,2009,RNI,MAT CHK,FULL-R8526YGCB,4113,224.4179,58.475,60.5
CORN,2009,RNI,MIDLAND, 417BRW,4256,208.3332,56.575,59.75
CORN,2009,RNI,STINE,9806VT3,4442,201.3648,56.25,59.5
CORN,2009,RNI,PHILLIPS,784VT3,4535,226.1712,56.05,61
CORN,2009,RNI,MAT CHK,MID-NC+5392B,4556,199.671,58.35,60.25
CORN,2009,RNI,PRODUCERS,7394VT3,4620,225.0333,57.1,59.5
CORN,2009,RNI,PRODUCERS,7414VT3,4621,216.2399,55.775,60.25
CORN,2009,RNI,PRODUCERS,7624VT3,4623,220.3031,56.875,60.5
CORN,2009,RNI,MIDLAND,658HLRW,4629,184.9283,57.85,60.25
CORN,2009,RNI,MIDLAND,779BRW,4630,219.2738,57.1,61
CORN,2009,RNI,MAT CHK,DKC50-44,4663,203.697,59.05,57
CORN,2009,RNI,PHILLIPS,795VT3,4677,205.0164,58,60
CORN,2009,RNI,NUTECH,3T-110 VT3,4706,168.1371,57.475,58.5
CORN,2009,RNI,G2 GEN. by NUTECH,1H-716 HX/LL,4732,195.1504,58.1,61.75
CORN,2009,RNI,G2 GEN. by NUTECH,1X-716 HXT/LL,4733,214.2788,58.825,60.75
CORN,2009,RNI,STINE,9728VT3,4770,206.2038,58.2,60.25
CORN,2009,RNI,STINE,9726VT3,4771,219.7552,56.875,61
CORN,2009,RNI,STINE,9727VT3,4772,202.5109,55.925,59.5
CORN,2009,RNI,MIDLAND,670BRW,4776,202.7144,56.475,60
CORN,2009,RNI,MIDLAND,120HLR,4777,174.6255,58.475,57
CORN,2009,RNI,PRODUCERS,7014VT3,4778,208.6844,55.125,60.75
CORN,2009,RNI,G2 GEN. by NUTECH,5H-210,4816,192.8589,58.65,58.75
CORN,2009,RNI,G2 GEN. by NUTECH,5H-511,4818,174.3113,58.075,60.5
CORN,2009,RNI,G2 GEN. by NUTECH,3A-615,4823,175.1412,57.575,59.25
CORN,2009,RNI,NUTECH,3T-413,4856,219.8815,58.65,59.75
CORN,2009,RNI,PHILLIPS,799,4863,197.9576,59.2,61.5
CORN,2009,RNI,PHILLIPS,789AG,4864,201.6391,56.8,60.25
CORN,2009,RNI,MYCOGEN,2V732,4866,217.7699,57.775,59.5
CORN,2009,RNI,MYCOGEN,2T789,4869,191.6758,57.925,60.75
CORN,2009,RNI,MYCOGEN,2G847,4870,167.3247,58.425,58.5
CORN,2009,RNI,TRIUMPH,7514X,4876,204.7499,57.1,61.25
CORN,2009,RNI,TRIUMPH,1522V,4880,198.7905,58.725,57.75
CORN,2009,RNI,,MEAN,9901,202.9258,57.52286,59.97857143
CORN,2009,RPD,MAT CHK,FULL-R8526YGCB,4113,208.6405,59.23333,75.66666667
CORN,2009,RPD,LEWIS,7198VT3,4369,225.7647,58.23333,78.33333333
CORN,2009,RPD,PHILLIPS,784VT3,4535,207.3714,58.26667,77
CORN,2009,RPD,MAT CHK,MID-NC+5392B,4556,191.0141,59.1,76
CORN,2009,RPD,DYNA-GRO,55B31,4559,201.735,59.26667,77
CORN,2009,RPD,DYNA-GRO,57V07,4571,208.0041,58.2,77
CORN,2009,RPD,LG SEEDS,LG2620VT3,4593,238.5194,58.33333,76
CORN,2009,RPD,SYLVESTER,658HLRW,4634,197.2145,58.43333,79
CORN,2009,RPD,SYLVESTER,779BRW,4636,242.345,58.2,77.33333333
CORN,2009,RPD,SYLVESTER,436BRW,4637,212.2443,58.23333,76.66666667
CORN,2009,RPD,SYLVESTER,7A28BRW,4638,256.5793,58.23333,80
CORN,2009,RPD,SYLVESTER,7A58BRW,4639,188.4365,58.26667,78
CORN,2009,RPD,MAT CHK,DKC50-44,4663,185.6959,58.23333,75
CORN,2009,RPD,PHILLIPS,795VT3,4677,227.7557,58.4,77
CORN,2009,RPD,FONTANELLE,7T231,4681,197.0543,58.3,77
CORN,2009,RPD,TAYLOR,2230Hx,4694,196.6971,58.56667,77
CORN,2009,RPD,SYLVESTER,417BRW,4746,183.1345,58.4,76.33333333
CORN,2009,RPD,FONTANELLE,7T728,4751,216.8866,59.13333,75.33333333
CORN,2009,RPD,LG SEEDS,LG2549VT3,4752,230.1976,58.26667,76.33333333
CORN,2009,RPD,LG SEEDS,LG2555VT3,4753,233.5556,58.23333,76.33333333
CORN,2009,RPD,DYNA-GRO,55V71,4764,191.5169,58.1,75.66666667
CORN,2009,RPD,DYNA-GRO,57V15,4765,232.4749,58.2,77
CORN,2009,RPD,DYNA-GRO,57V40,4766,181.2977,58.2,76.33333333
CORN,2009,RPD,DYNA-GRO,57V38,4767,221.038,58.4,76.66666667
CORN,2009,RPD,SYLVESTER,670BRW,4774,233.5572,58.33333,75.66666667
CORN,2009,RPD,SYLVESTER,120HLR,4775,221.938,59.16667,74.33333333
CORN,2009,RPD,LEWIS,1013VT3,4786,217.4267,58.16667,76
CORN,2009,RPD,GARST,82H82,4787,204.8652,59.23333,80.33333333
CORN,2009,RPD,GARST,85V87,4792,218.9528,58.26667,74.33333333
CORN,2009,RPD,GARST,84Q55,4793,227.2075,58.16667,76.66666667
CORN,2009,RPD,GARST,84H80,4794,242.33690000000001,58.36667,77.66666667
CORN,2009,RPD,GARST,8.30E+91,4795,219.4085,58.36667,78
CORN,2009,RPD,TAYLOR,C-012-09,4803,178.4435,58.16667,76
CORN,2009,RPD,PHILLIPS,799,4863,221.4823,59.3,79.66666667
CORN,2009,RPD,PHILLIPS,789AG,4864,251.5517,58.36667,76.33333333
CORN,2009,RPD,,MEAN,9901,214.6384,58.46667,76.82857143
CORN,2009,RPI,MAT CHK,FULL-R8526YGCB,4113,250.6864,59.3,71
CORN,2009,RPI,LG SEEDS,LG2627Hx,4190,236.5486,57,74.66666667
CORN,2009,RPI,TAYLOR,2260Hx,4330,242.128,57.36667,72
CORN,2009,RPI,PRODUCERS,7134VT3,4377,267.0239,56.36667,72
CORN,2009,RPI,RENZE,5347HX1/LL,4380,246.5822,57.53333,73.33333333
CORN,2009,RPI,KRUGER,K-6412VT3,4472,237.6672,58.7,68.66666667
CORN,2009,RPI,KRUGER,K-6015VT3,4480,263.0427,59.4,70.33333333
CORN,2009,RPI,PHILLIPS,784VT3,4535,268.2667,57.4,72
CORN,2009,RPI,MAT CHK,MID-NC+5392B,4556,261.2063,59.03333,70.33333333
CORN,2009,RPI,DYNA-GRO,57V07,4571,262.9006,56.83333,73
CORN,2009,RPI,DYNA-GRO,57V21,4574,273.7144,57.3,72.66666667
CORN,2009,RPI,AGRIGOLD,A6479VT3,4578,236.7176,59.03333,71.33333333
CORN,2009,RPI,AGRIGOLD,A6533VT3,4580,282.532,57.93333,71.33333333
CORN,2009,RPI,AGRIGOLD,A6489VT3,4581,250.8698,59.3,72.66666667
CORN,2009,RPI,AGRIGOLD,A6632VT3,4584,272.6142,57.5,71.66666667
CORN,2009,RPI,LG SEEDS,LG2620VT3,4593,283.7978,57.26667,73.33333333
CORN,2009,RPI,KRUGER,K-6606VT3,4601,222.3621,57.93333,69
CORN,2009,RPI,KRUGER,K-6411VT3,4606,238.8235,56.23333,74
CORN,2009,RPI,KRUGER,K-6213VT3,4610,248.1125,57.93333,70
CORN,2009,RPI,KRUGER,K-6114VT3,4612,242.2977,59.36667,73.33333333
CORN,2009,RPI,PRODUCERS,7394VT3,4620,281.6634,57,72.66666667
CORN,2009,RPI,PRODUCERS,7414VT3,4621,269.5486,56,71.66666667
CORN,2009,RPI,PRODUCERS,7624VT3,4623,268.7987,57.9,72.66666667
CORN,2009,RPI,SYLVESTER,658HLRW,4634,234.4498,57.76667,73.33333333
CORN,2009,RPI,SYLVESTER,779BRW,4636,280.2842,56.46667,72.33333333
CORN,2009,RPI,SYLVESTER,436BRW,4637,263.2875,58.33333,72
CORN,2009,RPI,SYLVESTER,7A28BRW,4638,258.8545,56.33333,71.33333333
CORN,2009,RPI,SYLVESTER,7A58BRW,4639,289.1714,58.13333,73.33333333
CORN,2009,RPI,RENZE,1526VT3,4656,277.8554,57.9,74.33333333
CORN,2009,RPI,RENZE,1399VT3,4657,257.446,58.8,70
CORN,2009,RPI,RENZE,5X479HXT/LL,4659,258.9102,59.76667,74.66666667
CORN,2009,RPI,DEKALB,DKC50-44,4663,212.6027,58.36667,67.66666667
CORN,2009,RPI,PHILLIPS,795VT3,4677,253.403,58.9,72.33333333
CORN,2009,RPI,FONTANELLE,8T169,4679,257.4437,59.3,71.66666667
CORN,2009,RPI,NUTECH,3T-110 VT3,4706,241.7987,57.6,70.66666667
CORN,2009,RPI,G2 GEN. by NUTECH,1H-716 HX/LL,4732,248.9419,59.43333,74.33333333
CORN,2009,RPI,SYLVESTER,417BRW,4746,234.8371,57.53333,69
CORN,2009,RPI,AGRIGOLD,A6458VT3,4747,259.8477,55.63333,74
CORN,2009,RPI,AGRIGOLD,A6456VT3,4748,253.5016,58.3,73.33333333
CORN,2009,RPI,FONTANELLE,8T468,4749,260.3571,59.43333,69.33333333
CORN,2009,RPI,FONTANELLE,8T812,4750,249.0974,59.4,71.66666667
CORN,2009,RPI,FONTANELLE,7T728,4751,257.5383,60.43333,68.33333333
CORN,2009,RPI,KRUGER,K-6208VT3,4757,270.3034,59.43333,71.33333333
CORN,2009,RPI,KRUGER,K-6010VT3,4759,249.8499,58.26667,69.33333333
CORN,2009,RPI,KRUGER,K-6410VT3,4760,253.0565,58.46667,69.66666667
CORN,2009,RPI,KRUGER,K-6214VT3,4761,246.257,58.76667,68.66666667
CORN,2009,RPI,KRUGER,K-6116VT3,4762,259.6136,59.5,68.66666667
CORN,2009,RPI,DYNA-GRO,57V40,4766,253.2439,57.7,73
CORN,2009,RPI,DYNA-GRO,57V38,4767,252.7624,58.03333,71
CORN,2009,RPI,DYNA-GRO,V5373VT3,4768,261.2628,57.26667,74
CORN,2009,RPI,DYNA-GRO,58V72,4769,237.2522,57.16667,73.66666667
CORN,2009,RPI,SYLVESTER,670BRW,4774,269.9812,57.8,71
CORN,2009,RPI,SYLVESTER,120HLR,4775,239.8396,59,71.66666667
CORN,2009,RPI,PRODUCERS,7014VT3,4778,259.6494,55.53333,72.66666667
CORN,2009,RPI,RENZE,1386VT3,4783,238.548,59.06667,71
CORN,2009,RPI,RENZE,1428VT3,4784,263.3588,57.63333,73
CORN,2009,RPI,LEWIS,910VT3,4785,260.1378,58.2,68.66666667
CORN,2009,RPI,LEWIS,1013VT3,4786,238.8247,59.43333,68.33333333
CORN,2009,RPI,GARST,82H82,4787,256.9376,59.53333,74.33333333
CORN,2009,RPI,GARST,82R44,4788,249.1869,58.8,74.66666667
CORN,2009,RPI,GARST,83T94,4789,255.4652,55.7,72.33333333
CORN,2009,RPI,GARST,83C55,4790,254.9457,56.63333,74
CORN,2009,RPI,GARST,83P07,4791,263.6462,54.63333,73.66666667
CORN,2009,RPI,TAYLOR,1940VT3,4796,251.5067,57.76667,70.66666667
CORN,2009,RPI,TAYLOR,G-115-09,4798,238.5993,58.86667,74.66666667
CORN,2009,RPI,G2 GEN. by NUTECH,3A-615,4823,254.6401,58.7,72.66666667
CORN,2009,RPI,G2 GEN. by NUTECH,5H-615,4825,260.6042,58.73333,71.33333333
CORN,2009,RPI,G2 GEN. by NUTECH,5H-915,4826,242.588,58.4,75
CORN,2009,RPI,NUTECH,3A-811,4848,214.5949,59.3,73.33333333
CORN,2009,RPI,NUTECH,3T-413,4856,263.6795,58.5,71
CORN,2009,RPI,PREMIUM,P237,4862,247.4086,57.5,73.66666667
CORN,2009,RPI,PHILLIPS,799,4863,256.9145,60,75
CORN,2009,RPI,PHILLIPS,789AG,4864,272.5115,57.6,72.66666667
CORN,2009,RPI,MYCOGEN,2V732,4866,250.6947,57.73333,72.33333333
CORN,2009,RPI,MYCOGEN,2E696,4867,249.1104,58.73333,74
CORN,2009,RPI,MYCOGEN,2T789,4869,252.8438,58.3,73
CORN,2009,RPI,MYCOGEN,2G847,4870,256.809,59,71.33333333
CORN,2009,RPI,MYCOGEN,2T832,4871,266.0328,57.4,73.66666667
CORN,2009,RPI,MYCOGEN,2T699,4872,237.5543,57.4,70.33333333
CORN,2009,RPI,MYCOGEN,2H735,4873,248.2784,58.36667,73.66666667
CORN,2009,RPI,TRIUMPH,7514X,4876,253.2979,59,74.66666667
CORN,2009,RPI,,MEAN,9901,254.4361,58.09053,72.03703704
CORN,2009,RPI,,CV,9902,6.326088,1.287686,2.931047861
CORN,2009,SHD,MIDLAND,7A28BRW,3896,216.1401,55.1275,0
CORN,2009,SHD,MIDLAND,436BRW,4016,206.7283,55.8725,0
CORN,2009,SHD,MAT CHK,FULL-R8526YGCB,4113,198.7427,57.0125,0
CORN,2009,SHD,MIDLAND, 7A58BRW,4254,199.3888,56.2325,0
CORN,2009,SHD,MIDLAND, 417BRW,4256,174.6914,55.5975,0
CORN,2009,SHD,TAYLOR,2260Hx,4330,189.1758,55.545,0
CORN,2009,SHD,RENZE,5347HX1/LL,4380,180.1507,55.84,0
CORN,2009,SHD,KRUGER,K-6412VT3,4472,169.3459,57.3975,0
CORN,2009,SHD,KRUGER,K-6015VT3,4480,192.6809,56.355,0
CORN,2009,SHD,PHILLIPS,784VT3,4535,184.8295,54.825,0
CORN,2009,SHD,MAT CHK,MID-NC+5392B,4556,190.6123,56.5,0
CORN,2009,SHD,DYNA-GRO,57V07,4571,195.6053,55.345,0
CORN,2009,SHD,DYNA-GRO,57V21,4574,199.6883,55.2475,0
CORN,2009,SHD,AGRIGOLD,A6479VT3,4578,190.4551,57.485,0
CORN,2009,SHD,AGRIGOLD,A6533VT3,4580,184.4499,55.455,0
CORN,2009,SHD,AGRIGOLD,A6489VT3,4581,192.5407,56.5225,0
CORN,2009,SHD,AGRIGOLD,A6632VT3,4584,186.4243,55.25,0
CORN,2009,SHD,KRUGER,K-6411VT3,4606,193.5954,55.995,0
CORN,2009,SHD,KRUGER,K-6213VT3,4610,163.1915,55.6775,0
CORN,2009,SHD,KRUGER,K-6114VT3,4612,156.1127,57.1825,0
CORN,2009,SHD,MIDLAND,658HLRW,4629,182.7889,56.255,0
CORN,2009,SHD,MIDLAND,779BRW,4630,192.4648,55.7475,0
CORN,2009,SHD,RENZE,1526VT3,4656,210.3552,56.4175,0
CORN,2009,SHD,RENZE,1399VT3,4657,194.2147,56.0425,0
CORN,2009,SHD,RENZE,5X479HXT/LL,4659,197.2431,56.59,0
CORN,2009,SHD,DEKALB,DKC50-44,4663,149.2672,56.425,0
CORN,2009,SHD,PHILLIPS,795VT3,4677,175.6649,55.94,0
CORN,2009,SHD,TAYLOR,2230Hx,4694,182.4674,55.6125,0
CORN,2009,SHD,AGRIGOLD,A6458VT3,4747,173.0968,54.1925,0
CORN,2009,SHD,AGRIGOLD,A6456VT3,4748,163.4636,55.9175,0
CORN,2009,SHD,FONTANELLE,8T468,4749,168.4485,55.7975,0
CORN,2009,SHD,FONTANELLE,7T728,4751,183.741,56.91,0
CORN,2009,SHD,KRUGER,K-6208VT3,4757,184.1308,56.17,0
CORN,2009,SHD,KRUGER,K-6408VT3,4758,181.7389,56.075,0
CORN,2009,SHD,KRUGER,K-6010VT3,4759,174.6028,55.765,0
CORN,2009,SHD,KRUGER,K-6410VT3,4760,198.4903,55.9775,0
CORN,2009,SHD,KRUGER,K-6214VT3,4761,183.1641,56.6125,0
CORN,2009,SHD,KRUGER,K-6116VT3,4762,174.2057,55.97,0
CORN,2009,SHD,DYNA-GRO,57V15,4765,198.1354,55.2725,0
CORN,2009,SHD,DYNA-GRO,57V40,4766,183.5434,56.335,0
CORN,2009,SHD,DYNA-GRO,57V38,4767,191.8451,55.79,0
CORN,2009,SHD,DYNA-GRO,V5373VT3,4768,182.3557,56.0075,0
CORN,2009,SHD,MIDLAND,670BRW,4776,170.0656,55.255,0
CORN,2009,SHD,RENZE,1386VT3,4783,195.014,56.385,0
CORN,2009,SHD,RENZE,1428VT3,4784,178.2658,55.94,0
CORN,2009,SHD,TAYLOR,1940VT3,4796,191.5222,55.7875,0
CORN,2009,SHD,TAYLOR,C-012-09,4803,182.5795,55.5275,0
CORN,2009,SHD,PHILLIPS,799,4863,205.7157,57.0625,0
CORN,2009,SHD,PHILLIPS,789AG,4864,193.0178,55.6625,0
CORN,2009,SHD,MYCOGEN,2V732,4866,189.4881,55.8275,0
CORN,2009,SHD,MYCOGEN,2E696,4867,184.1657,56.92,0
CORN,2009,SHD,MYCOGEN,2T789,4869,172.5026,57.0025,0
CORN,2009,SHD,MYCOGEN,2T699,4872,202.3605,55.7875,0
CORN,2009,SHD,TRIUMPH,1522V,4880,179.5155,57.2375,0
CORN,2009,SHD,TRIUMPH,1121V,4882,179.4729,56.5425,0
CORN,2009,SHD,TRIUMPH,1204V,4883,190.4734,55.335,0
CORN,2009,SHD,,MEAN,9901,185.7882,56.04571,0
CORN,2009,SHD,,CV,9902,8.818023,1.240739,
CORN,2009,SHI,MIDLAND,7A28BRW,3896,249.6172,57.57882,64.86004959
