YEAR,LOC,BRAND,NAME,YIELD,TW,MOIST,HEAD,HT
2016,GRD,PlainsGold,Brawl CL Plus,69.9957382594417,57.625,10.175,111.25,32.5
2016,GRD,Wildcat Genetic,Denali,58.41797545155994,57.7,10.5,121,35.25
2016,GRD,Wildcat Genetic,Joe,76.66920525328408,56.65,10.95,119,35.25
2016,GRD,Syngenta,SY Wolf,63.15982438423646,56.400000000000006,10.675,119.5,33
2016,GRD,Watley Seed,TAM 204,65.84353087027914,54.24999999999999,10.247499999999999,119.5,32.25
2016,GRD,WestBred,WB-Grainfield,69.93452298850575,56.675,10.125,118,33.75
2016,GRD,WestBred,WB4458,53.37203702791462,54.87499999999999,10.225,115.5,31.5
2016,GRD,PlainsGold,Antero,70.17298637110017,57.275000000000006,10.3,118.75,33.5
2016,GRD,Limagrain,LCS Mint,72.53957947454845,58.00000000000001,10.350000000000001,120.5,35.75
2016,GRD,Wildcat Genetic,Oakley CL,69.3284500821018,58.5,10.375,119.5,34.25
2016,GRD,Limagrain,LCS Wizard,61.50017725779967,56.75,10.08,120,31.75
2016,GRD,Syngenta,SY Monument,70.06505000000001,55.225,10.075000000000001,120,34.25
2016,GRD,PlainsGold,Byrd,70.49779129720854,56.675,10.225,117.25,34
2016,GRD,Limagrain,LCH13DH-21-44,59.03436912151068,55.37499999999999,9.9225,115.25,28
2016,LBD,OGI,OK09915C-1,57.13249251231567,13.699999999999923,13.699999999999923,86.24999999999997,39.749999999999936
2016,LBD,Scott Seed,TAM 304,69.98132157635466,13.674999999999997,13.674999999999997,82.49999999999999,31.999999999999996
2016,LBD,,MEAN,66.37409645320196,13.978409090909084,13.978409090909084,83.49999999999999,34.454545454545446
2016,LBD,Limagrain,LCS Chrome,71.86186423645317,14.449999999999998,14.449999999999998,88.99999999999999,36.25
2016,LBD,Wildcat Genetic,Larry,65.40493467980295,14.024999999999997,14.024999999999997,85.24999999999999,35.75
2016,LBD,Wildcat Genetic,Zenda,66.0170277832512,13.599999999999996,13.599999999999996,83.24999999999999,34.75
2016,LBD,Dyna-Gro,Long Branch,56.902473300492595,15.824999999999996,15.824999999999996,87.74999999999999,37.5
2016,LBD,AGSECO,Hot Rod,76.84235536945809,13.749999999999996,13.749999999999996,84.24999999999999,33
2016,LBD,AGSECO,AG Gallant,57.04422807881772,13.799999999999997,13.799999999999997,82.74999999999999,32
2016,LBD,AGSECO,AG Robust,56.88693999999998,14.099999999999996,14.099999999999996,80.99999999999999,31.5
2016,LBD,Syngenta,SY Grit,61.87036374384234,13.874999999999996,13.874999999999996,83.74999999999999,33.5
2016,LBD,WestBred,WB-Cedar,66.04892886699506,13.474999999999996,13.474999999999996,79.74999999999999,32.25
2016,LBD,Scott Seed,TAM 305,75.80855044334973,14.099999999999996,14.099999999999996,83.99999999999999,33.25
2016,LBD,Syngenta,Jackpot,66.16262118226598,13.574999999999996,13.574999999999996,81.74999999999999,35.5
2016,LBD,Wildcat Genetic,Everest,70.50920344827584,14.749999999999996,14.749999999999996,78.99999999999999,32.25
2016,LBD,OGI,Ruby Lee,64.13113251231526,13.499999999999996,13.499999999999996,82.99999999999999,40.49999999999999
2016,LBD,OGI,Iba,74.7941651231527,13.899999999999995,13.899999999999995,84.99999999999999,35.5
2016,LBD,WestBred,WB-Grainfield,73.7707793103448,13.799999999999997,13.799999999999997,85.99999999999999,36.25
2016,LBD,WestBred,WB4458,62.248527487684726,13.624999999999996,13.624999999999996,79.24999999999999,33
2016,LBD,OGI,Gallagher,72.84291793103446,14.024999999999999,14.024999999999999,84.74999999999999,34
2016,LBD,OGI,Doublestop CL+,66.05959832512315,14.074999999999996,14.074999999999996,85.24999999999999,38.49999999999999
2016,LBD,Wildcat Genetic,KanMark,66.12652384236449,13.999999999999996,13.999999999999996,83.49999999999999,30
2016,LBD,Syngenta,SY Llano,61.78317221674875,13.899999999999997,13.899999999999997,79.99999999999999,31
2016,LBDS,Pioneer,25R46,56.334017733990166,53.699999999999974,12.725,85.74999999999999,32.5
2016,LBDS,AgriMAXX,454,56.6223612807882,53.77499999999998,12.9,84.74999999999999,33.25
2016,LBDS,Croplan,9201,52.81644354679805,62.59999999999997,13.099999999999998,85.74999999999999,32.74999999999999
2016,LBDS,Croplan,HRW 9415,72.89221931034486,65.12499999999997,12.774999999999999,85.99999999999999,31.999999999999996
2016,LBDS,Croplan,HRW 9434,67.64335123152713,58.14999999999998,13.824999999999998,85.99999999999999,34.24999999999999
2016,LBDS,Croplan,9101,59.98855743842367,59.54999999999998,13.924999999999999,86.24999999999999,36.99999999999999
2016,LBDS,Croplan,9301,76.02971694581284,58.12499999999998,13.45,84.24999999999999,33.24999999999999
2016,LBDS,AgriMAXX,Exp 1663,96.24967778325124,57.299999999999976,13.524999999999999,83.24999999999999,30.999999999999996
2016,LBDS,Pioneer,25R25,69.67646807881775,58.72499999999998,13.25,87.49999999999999,32.99999999999999
2016,LBDS,OGI,OK11754WF,55.20995901477835,59.324999999999974,13.125,78.49999999999999,31.499999999999996
2016,LBDS,AgriMAXX,444,77.00449536945814,56.24999999999998,13.100000000000001,86.24999999999999,33.75
2016,LBDS,AgriMAXX,415,82.70257014778326,59.69999999999998,13.249999999999998,84.49999999999999,32.49999999999999
2016,LBDS,Wildcat Genetic,Everest,68.20446935960592,59.899999999999984,11.765,79.99999999999999,31.999999999999996
2016,LBDS,MFA,(S) 2250,80.94700916256159,60.024999999999984,12.975,83.99999999999999,32.99999999999999
2016,LBDS,Pioneer,25R77,79.62084916256158,59.34999999999997,13.175,83.99999999999999,31.999999999999996
2016,LBDS,MFA,(S) 2166,63.3326279310345,56.97499999999998,12.9,83.99999999999999,32.24999999999999
2016,LBDS,Pioneer,25R40,82.46984273399016,59.42499999999998,13.5,86.24999999999999,32.75
2016,LBDS,MFA,(S) XP 2431,73.10008167487686,59.24999999999998,13.85,83.49999999999999,33.99999999999999
2016,LBDS,MFA,(S) 2449,79.8946906403941,57.174999999999976,13.149999999999999,86.49999999999999,33.99999999999999
2016,LBDS,Wildcat Genetic,KanMark,61.76024778325126,58.32499999999998,12.505,84.74999999999999,30.249999999999996
2016,LBDS,MFA,(S) XP 2474,83.15221990147784,60.549999999999976,12.067499999999999,83.99999999999999,37.49999999999999
2016,LBDS,MFA,(S) XP 2479,76.32039113300526,59.2749999999995,12.874999999999995,85.99999999999984,33.00000000000002
2016,LBDS,,MEAN,71.2061594934676,58.74347826086951,13.098369565217391,84.5978260869565,33.108695652173914
2016,LBDS,OGI,OK11311F,65.76940098522171,58.52499999999998,13.55,83.99999999999999,33.99999999999999
2016,LNI,Dyna-Gro,Long Branch,72.3544,57.45,57.45,57.45,57.45
2016,LNI,Kansas,Joe,78.804,59.375,59.375,59.375,59.375
2016,LNI,Limagrain,LCS Pistol,62.304,58.2,58.2,58.2,58.2
2016,LNI,Limagrain,LCH13DH-21-44,89.5224,58.699999999999996,58.699999999999996,58.699999999999996,58.699999999999996
2016,LNI,Scott Seed,TAM 305,77.4814,59.550000000000004,59.550000000000004,59.550000000000004,59.550000000000004
2016,LNI,AGSECO,TAM 114,76.4658,60.05,60.05,60.05,60.05
2016,LNI,Watley Seed,TAM 204,84.90180000000001,59.9,59.9,59.9,59.9
2016,LNI,Syngenta,SY Grit,67.6896,56.35,56.35,56.35,56.35
2016,LNI,PlainsGold,Avery,70.63480000000001,58,58,58,58
2016,LNI,PlainsGold,CO11D446,86.0994,59.47500000000001,59.47500000000001,59.47500000000001,59.47500000000001
2016,LNI,Croplan,Exp HRW15-14,71.96640000000001,56.8,56.8,56.8,56.8
2016,LNI,Syngenta,SY Sunrise,93.6144,57.875,57.875,57.875,57.875
2016,LNI,Kansas,Zenda,101.0064,61.824999999999996,61.824999999999996,61.824999999999996,61.824999999999996
2016,LNI,Kansas,Larry,82.44720000000001,58.4,58.4,58.4,58.4
2016,LNI,Limagrain,LCS Chrome,63.59760000000001,56,56,56,56
2016,LNI,Limagrain,LCH13NEDH-14-69,70.3824,56.75,56.75,56.75,56.75
2016,LNI,Limagrain,LCH13-048,72.336,59.975,59.975,59.975,59.975
2016,LNI,WestBred,WB4303,88.54560000000001,53.824999999999996,53.824999999999996,53.824999999999996,53.824999999999996
2016,LNI,,MEAN,79.99021025641026,58.77051282051283,58.77051282051283,58.77051282051283,58.77051282051283
2016,LNI,PlainsGold,CO11D1767,83.0544,55.075,55.075,55.075,55.075
2016,LNI,Limagrain,T158,81.2048,60.599999999999994,60.599999999999994,60.599999999999994,60.599999999999994
2016,LNI,Syngenta,TAM 111,79.0694,59.225,59.225,59.225,59.225
2016,LNI,Watley Seed,TAM 112,49.948800000000006,60.625,60.625,60.625,60.625
2016,LNI,WestBred,Winterhawk,88.7832,58.574999999999996,58.574999999999996,58.574999999999996,58.574999999999996
2016,LNI,Scott Seed,TAM 304,104.6232,59.150000000000006,59.150000000000006,59.150000000000006,59.150000000000006
2016,LNI,Wildcat Genetic,Everest,86.6718,61.3,61.3,61.3,61.3
2016,LNI,PlainsGold,Brawl CL Plus,84.3216,60.875,60.875,60.875,60.875
2016,LNI,Wildcat Genetic,Denali,84.9552,58.5,58.5,58.5,58.5
2016,LNI,Dyna-Gro,Underwood,84.98160000000001,59.2,59.2,59.2,59.2
2016,LNI,Syngenta,SY Wolf,79.7808,58.349999999999994,58.349999999999994,58.349999999999994,58.349999999999994
2016,LNI,Syngenta,SY Flint,80.44080000000001,60.300000000000004,60.300000000000004,60.300000000000004,60.300000000000004
2016,LNI,WestBred,WB-Grainfield,88.6252,59.7,59.7,59.7,59.7
2016,LNI,WestBred,WB4458,99.8448,58.9,58.9,58.9,58.9
2016,LNI,Limagrain,LCS Mint,65.2608,58.400000000000006,58.400000000000006,58.400000000000006,58.400000000000006
2016,LNI,Wildcat Genetic,Oakley CL,77.5104,60.25000000000001,60.25000000000001,60.25000000000001,60.25000000000001
2016,LNI,Limagrain,LCS Wizard,84.1988,59.55,59.55,59.55,59.55
2016,LNI,Syngenta,SY Monument,74.1576,58.25,58.25,58.25,58.25
2016,LNI,Wildcat Genetic,KanMark,85.1946,58.125,58.125,58.125,58.125
2016,LNI,PlainsGold,Antero,75.4248,58.725,58.725,58.725,58.725
2016,LNI,PlainsGold,Byrd,71.412,59.875,59.875,59.875,59.875
2016,MCD,OGI,Billings,60.73333333333328,60.73333333333333,60.73333333333333,60.73333333333333,60.73333333333333
2016,MCD,Limagrain,LCH13DH-21-44,48.1666666666666,48.166666666666664,48.166666666666664,48.166666666666664,48.166666666666664
2016,MCD,Limagrain,LCS Pistol,51.29999999999994,51.300000000000004,51.300000000000004,51.300000000000004,51.300000000000004
2016,MCD,Syngenta,SY Llano,56.46666666666661,56.46666666666667,56.46666666666667,56.46666666666667,56.46666666666667
2016,MCD,Syngenta,SY Flint,67.8666666666666,67.86666666666666,67.86666666666666,67.86666666666666,67.86666666666666
2016,MCD,WestBred,Winterhawk,63.533333333333275,63.53333333333333,63.53333333333333,63.53333333333333,63.53333333333333
2016,MCD,Scott Seed,TAM 304,64.13333333333328,64.13333333333334,64.13333333333334,64.13333333333334,64.13333333333334
2016,MCD,WestBred,WB-Cedar,68.66666666666661,68.66666666666667,68.66666666666667,68.66666666666667,68.66666666666667
2016,MCD,OGI,Gallagher,70.43333333333328,70.43333333333334,70.43333333333334,70.43333333333334,70.43333333333334
2016,MCD,Wildcat Genetic,Everest,58.166666666666615,58.166666666666664,58.166666666666664,58.166666666666664,58.166666666666664
2016,MCD,Watley Seed,TAM 204,73.99999999999993,74,74,74,74
2016,MCD,Limagrain,T158,55.93333333333328,55.93333333333334,55.93333333333334,55.93333333333334,55.93333333333334
2016,MCD,OGI,Ruby Lee,56.766666666666616,56.76666666666667,56.76666666666667,56.76666666666667,56.76666666666667
2016,MCD,OGI,Garrison,58.333333333333286,58.333333333333336,58.333333333333336,58.333333333333336,58.333333333333336
2016,MCD,OGI,Iba,68.53333333333329,68.53333333333335,68.53333333333335,68.53333333333335,68.53333333333335
2016,MCD,Syngenta,SY Southwind,62.96666666666661,62.96666666666667,62.96666666666667,62.96666666666667,62.96666666666667
2016,MCD,Wildcat Genetic,1863,47.799999999999926,47.79999999999999,47.79999999999999,47.79999999999999,47.79999999999999
2016,MCD,WestBred,WB-Grainfield,64.16666666666661,64.16666666666667,64.16666666666667,64.16666666666667,64.16666666666667
2016,MCD,Syngenta,Jackpot,37.59999999999996,37.6,37.6,37.6,37.6
2016,MCD,Wildcat Genetic,KanMark,45.76666666666661,45.76666666666667,45.76666666666667,45.76666666666667,45.76666666666667
2016,MCD,,MEAN,60.15075757575753,60.150757575757574,60.150757575757574,60.150757575757574,60.150757575757574
2016,MCD,WestBred,WB4303,72.26666666666651,72.26666666666667,72.26666666666667,72.26666666666667,72.26666666666667
2016,MCD,WestBred,WB4721,61.89999999999994,61.9,61.9,61.9,61.9
2016,MCD,OGI,OK1059060-3,65.03333333333329,65.03333333333335,65.03333333333335,65.03333333333335,65.03333333333335
2016,MCD,OGI,OK09915C-1,65.69999999999995,65.7,65.7,65.7,65.7
2016,MCD,Limagrain,LCH13-048,51.69999999999994,51.699999999999996,51.699999999999996,51.699999999999996,51.699999999999996
2016,MCD,Limagrain,LCS Chrome,69.93333333333328,69.93333333333334,69.93333333333334,69.93333333333334,69.93333333333334
2016,MCD,OGI,Bentley,61.76666666666661,61.76666666666666,61.76666666666666,61.76666666666666,61.76666666666666
2016,MCD,Wildcat Genetic,Larry,73.83333333333327,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333
2016,MCD,Scott Seed,TAM 305,58.566666666666606,58.56666666666666,58.56666666666666,58.56666666666666,58.56666666666666
2016,MCD,Wildcat Genetic,Zenda,67.83333333333327,67.83333333333333,67.83333333333333,67.83333333333333,67.83333333333333
2016,MCD,Dyna-Gro,Long Branch,56.43333333333328,56.43333333333334,56.43333333333334,56.43333333333334,56.43333333333334
2016,MCD,Croplan,Exp HRW15-14,39.8666666666666,39.86666666666667,39.86666666666667,39.86666666666667,39.86666666666667
2016,MCD,AGSECO,Hot Rod,68.99999999999994,69,69,69,69
2016,MCD,AGSECO,AG Gallant,55.89999999999993,55.9,55.9,55.9,55.9
2016,MCD,AGSECO,AG Robust,65.96666666666661,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667
2016,MCD,Syngenta,SY Grit,67.59999999999994,67.60000000000001,67.60000000000001,67.60000000000001,67.60000000000001
2016,MCD,WestBred,WB4458,67.63333333333328,67.63333333333334,67.63333333333334,67.63333333333334,67.63333333333334
2016,MCD,Wildcat Genetic,Tatanka,63.93333333333328,63.93333333333334,63.93333333333334,63.93333333333334,63.93333333333334
2016,MCD,Syngenta,SY Monument,58.99999999999994,59,59,59,59
2016,MCD,Limagrain,LCS Wizard,70.66666666666661,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667
2016,MCD,Limagrain,LCS Mint,58.73333333333328,58.73333333333333,58.73333333333333,58.73333333333333,58.73333333333333
2016,MCD,OGI,Doublestop CL+,69.59999999999995,69.60000000000001,69.60000000000001,69.60000000000001,69.60000000000001
2016,MCD,WestBred,WB-Redhawk,61.033333333333275,61.03333333333333,61.03333333333333,61.03333333333333,61.03333333333333
2016,MCDim,AGSECO,AG Gallant,55.633333333333596,55.9,55.9,55.9,55.9
2016,MCDim,WestBred,WB4303,80.06666666666794,72.26666666666667,72.26666666666667,72.26666666666667,72.26666666666667
2016,MCDim,WestBred,WB4721,66.10000000000028,61.9,61.9,61.9,61.9
2016,MCDim,OGI,OK1059060-3,72.5333333333336,65.03333333333335,65.03333333333335,65.03333333333335,65.03333333333335
2016,MCDim,OGI,OK09915C-1,66.06666666666695,65.7,65.7,65.7,65.7
2016,MCDim,Limagrain,LCH13-048,50.80000000000028,51.699999999999996,51.699999999999996,51.699999999999996,51.699999999999996
2016,MCDim,Limagrain,LCS Chrome,66.16666666666694,69.93333333333334,69.93333333333334,69.93333333333334,69.93333333333334
2016,MCDim,Wildcat Genetic,Tatanka,60.400000000000276,63.93333333333334,63.93333333333334,63.93333333333334,63.93333333333334
2016,MCDim,Wildcat Genetic,Larry,79.2333333333336,73.83333333333333,73.83333333333333,73.83333333333333,73.83333333333333
2016,MCDim,Wildcat Genetic,Zenda,67.7333333333336,67.83333333333333,67.83333333333333,67.83333333333333,67.83333333333333
2016,MCDim,Dyna-Gro,Long Branch,53.50000000000028,56.43333333333334,56.43333333333334,56.43333333333334,56.43333333333334
2016,MCDim,,MEAN,63.975757575757875,60.150757575757574,60.150757575757574,60.150757575757574,
2016,MCDim,AGSECO,Hot Rod,69.53333333333362,69,69,69,69
2016,MCDim,Scott Seed,TAM 304,73.83333333333361,64.13333333333334,64.13333333333334,64.13333333333334,64.13333333333334
2016,MCDim,AGSECO,AG Robust,71.46666666666694,65.96666666666667,65.96666666666667,65.96666666666667,65.96666666666667
2016,MCDim,Syngenta,SY Grit,77.30000000000027,67.60000000000001,67.60000000000001,67.60000000000001,67.60000000000001
2016,MCDim,Scott Seed,TAM 305,50.533333333333616,58.56666666666666,58.56666666666666,58.56666666666666,58.56666666666666
2016,MCDim,Syngenta,SY Flint,78.20000000000029,67.86666666666666,67.86666666666666,67.86666666666666,67.86666666666666
2016,MCDim,Syngenta,SY Llano,52.53333333333363,56.46666666666667,56.46666666666667,56.46666666666667,56.46666666666667
2016,MCDim,Croplan,Exp HRW15-14,50.900000000000276,39.86666666666667,39.86666666666667,39.86666666666667,39.86666666666667
2016,MCDim,WestBred,WB-Grainfield,70.33333333333361,64.16666666666667,64.16666666666667,64.16666666666667,64.16666666666667
2016,MCDim,WestBred,Winterhawk,69.06666666666695,63.53333333333333,63.53333333333333,63.53333333333333,63.53333333333333
2016,MCDim,Wildcat Genetic,Everest,57.900000000000276,58.166666666666664,58.166666666666664,58.166666666666664,58.166666666666664
2016,MCDim,OGI,Billings,65.73333333333362,60.73333333333333,60.73333333333333,60.73333333333333,60.73333333333333
2016,MCDim,Limagrain,T158,58.73333333333361,55.93333333333334,55.93333333333334,55.93333333333334,55.93333333333334
2016,MCDim,OGI,Ruby Lee,50.66666666666695,56.76666666666667,56.76666666666667,56.76666666666667,56.76666666666667
2016,MCDim,OGI,Garrison,69.16666666666696,58.333333333333336,58.333333333333336,58.333333333333336,58.333333333333336
2016,MCDim,OGI,Iba,75.60000000000028,68.53333333333335,68.53333333333335,68.53333333333335,68.53333333333335
2016,MCDim,Syngenta,SY Southwind,76.20000000000029,62.96666666666667,62.96666666666667,62.96666666666667,62.96666666666667
2016,MCDim,,MEAN,63.975757575757875,60.150757575757574,60.150757575757574,60.150757575757574,60.150757575757574
2016,MCDim,WestBred,WB-Redhawk,78.73333333333362,61.03333333333333,61.03333333333333,61.03333333333333,61.03333333333333
2016,MCDim,Limagrain,LCS Pistol,63.20000000000029,51.300000000000004,51.300000000000004,51.300000000000004,51.300000000000004
2016,MCDim,WestBred,WB4458,78.06666666666695,67.63333333333334,67.63333333333334,67.63333333333334,67.63333333333334
2016,MCDim,OGI,Gallagher,71.23333333333362,70.43333333333334,70.43333333333334,70.43333333333334,70.43333333333334
2016,MCDim,OGI,Doublestop CL+,61.20000000000029,69.60000000000001,69.60000000000001,69.60000000000001,69.60000000000001
2016,MCDim,Limagrain,LCS Mint,57.866666666666944,58.73333333333333,58.73333333333333,58.73333333333333,58.73333333333333
2016,MCDim,Limagrain,LCS Wizard,75.63333333333361,70.66666666666667,70.66666666666667,70.66666666666667,70.66666666666667
2016,MCDim,Syngenta,SY Monument,57.70000000000028,59,59,59,59
2016,MCDim,Syngenta,Jackpot,51.83333333333361,37.6,37.6,37.6,37.6
2016,MCDim,Wildcat Genetic,KanMark,63.13333333333361,45.76666666666667,45.76666666666667,45.76666666666667,45.76666666666667
2016,MCDim,WestBred,WB-Cedar,66.96666666666694,68.66666666666667,68.66666666666667,68.66666666666667,68.66666666666667
2016,MCDim,Wildcat Genetic,1863,44.80000000000029,47.79999999999999,47.79999999999999,47.79999999999999,47.79999999999999
2016,MCDim,OGI,Bentley,59.83333333333361,61.76666666666666,61.76666666666666,61.76666666666666,61.76666666666666
2016,MCDim,OGI,OK10728W,5.6000000000002785,11.399999999999999,11.399999999999999,11.399999999999999,11.399999999999999
2016,MCDim,Limagrain,LCH13DH-21-44,61.400000000000276,48.166666666666664,48.166666666666664,48.166666666666664,48.166666666666664
2016,MCDim,Watley Seed,TAM 204,81.80000000000028,74,74,74,74
2016,MED,Syngenta,SY Sunrise,94.23979680420277,57.2375,9.71,9.71,9.71
2016,MED,PlainsGold,CO11D1767,103.13529217108963,55.79,7.715,7.715,7.715
2016,MED,PlainsGold,Avery,98.94106769539033,59.235,10.272499999999999,10.272499999999999,10.272499999999999
2016,MED,Watley Seed,TAM 204,106.40505866368551,57.8975,10.32,10.32,10.32
2016,MED,AGSECO,TAM 114,106.19840321046757,58.5475,10.3475,10.3475,10.3475
2016,MED,OGI,Bentley,108.40408636945723,58.9425,10.2875,10.2875,10.2875
2016,MED,Limagrain,LCH13DH-21-44,89.4266749135062,55.0075,7.772499999999999,7.772499999999999,7.772499999999999
