YEAR,LOC,STATE,COUNTY_CITY,LINE,BRAND,NAME,YIELD,WATER_REGIME,TYPE
2008,NCC,NC,CLAYTON,Griffin,K-STATE,KS3132,5,Unknown,OP
2008,NCC,NC,CLAYTON,KS4085,K-STATE,KS3254,17,Unknown,OP
2008,NCC,NC,CLAYTON,Riley,K-STATE,KS3302,17,Unknown,OP
2008,NCC,NC,CLAYTON,Kiowa,K-STATE,KS4022,26,Unknown,OP
2008,NCC,NC,CLAYTON,Sumner,K-STATE,KS4085,11,Unknown,OP
2008,NCC,NC,CLAYTON,Wichita,K-STATE,KS4158,10,Unknown,OP
2008,NCR,NC,REIDSVILLE,Flash,DSV,FLASH,19,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hornet,DSV,HORNET,9,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Rally,DSV,RALLY,13,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Sitro,DSV,SITRO,12,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DSV07100,DSV,DSV07100,42,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Dimension,DSV,DSV07101,30,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Safran,DSV,DSV07102,30,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Forza,MILES,FORZA,44,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybridstar,MILES,HYBRISTAR,15,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,kadore,MILES,KADORE,32,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybrigold,MILES,MH604001,27,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hybrisurf,MILES,MH903383,23,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Satori,MILES,SATORI,21,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Baldur,NPZ,BALDUR,51,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Ceres,NPZ,CERES,29,Unknown,OP
2008,NCR,NC,REIDSVILLE,Jetton,NPZ,JETTON,13,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kronos,NPZ,KRONOS,32,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass154W,NPZ,NPZ0391RR,25,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,NPZ0791RR,NPZ,NPZ0791RR,38,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Taurus,NPZ,TAURUS,50,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Visby,NPZ,VISBY,22,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Virginia,VSU,VIRGINIA,28,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC2180-1,UARK,ARC2180-1,39,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC98015,UARK,ARC97018,33,Unknown,OP
2008,NCR,NC,REIDSVILLE,45D03,UARK,ARC97019,44,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W14,UARK,ARC98007,24,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W99,UARK,ARC98015,35,Unknown,OP
2008,NCR,NC,REIDSVILLE,HyClass107W,PIONEER,45D03,39,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW46-15,PIONEER,46W14,26,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,CWH633,PIONEER,46W99,29,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW45-10,CROPLAN,HYCLASS 107W,41,Unknown,OP
2008,NCR,NC,REIDSVILLE,HyClass110W,DEKALB,CWH630,27,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW41-10,DEKALB,CWH633,34,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW13-69,DEKALB,CWH686,28,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH081,DEKALB,CWH687,20,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH095,DEKALB,CWH688,32,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH111,DEKALB,DKW13-69,29,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH116,MONSANTO,CWH081,32,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass115W,MONSANTO,CWH095,22,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW47-15,MONSANTO,CWH111,32,Unknown,OP
2008,NCR,NC,REIDSVILLE,Claremore CL,MONSANTO,CWH116,14,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HPX-567,MONSANTO,CWH631,24,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3018,MONSANTO,CWH632,20,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3074,BLUE SUN,BSX-501,21,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3077,BLUE SUN,BSX-567,30,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3132,K-STATE,KS3018,14,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3254,K-STATE,KS3074,38,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3302,K-STATE,KS3077,16,Unknown,OP
2008,NCR,NC,REIDSVILLE,Griffin,K-STATE,KS3132,37,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS4085,K-STATE,KS3254,21,Unknown,OP
2008,NCR,NC,REIDSVILLE,Riley,K-STATE,KS3302,40,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kiowa,K-STATE,KS4022,32,Unknown,OP
2008,NCR,NC,REIDSVILLE,Sumner,K-STATE,KS4085,38,Unknown,OP
2008,NCR,NC,REIDSVILLE,Wichita,K-STATE,KS4158,40,Unknown,OP
2008,NCR,NC,REIDSVILLE,Flash,DSV,FLASH,12,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hornet,DSV,HORNET,9,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Rally,DSV,RALLY,17,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Sitro,DSV,SITRO,11,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DSV07100,DSV,DSV07100,36,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Dimension,DSV,DSV07101,23,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Safran,DSV,DSV07102,24,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Forza,MILES,FORZA,20,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybridstar,MILES,HYBRISTAR,28,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,kadore,MILES,KADORE,23,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybrigold,MILES,MH604001,28,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hybrisurf,MILES,MH903383,34,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Satori,MILES,SATORI,28,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Baldur,NPZ,BALDUR,33,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Ceres,NPZ,CERES,40,Unknown,OP
2008,NCR,NC,REIDSVILLE,Jetton,NPZ,JETTON,9,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kronos,NPZ,KRONOS,25,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass154W,NPZ,NPZ0391RR,22,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,NPZ0791RR,NPZ,NPZ0791RR,44,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Taurus,NPZ,TAURUS,37,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Visby,NPZ,VISBY,39,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Virginia,VSU,VIRGINIA,34,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC2180-1,UARK,ARC2180-1,33,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC98015,UARK,ARC97018,57,Unknown,OP
2008,NCR,NC,REIDSVILLE,45D03,UARK,ARC97019,19,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W14,UARK,ARC98007,31,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W99,UARK,ARC98015,15,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW46-15,PIONEER,46W14,33,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,CWH633,PIONEER,46W99,29,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW45-10,CROPLAN,HYCLASS 107W,39,Unknown,OP
2008,NCR,NC,REIDSVILLE,HyClass110W,DEKALB,CWH630,54,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW41-10,DEKALB,CWH633,26,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW13-69,DEKALB,CWH686,6,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH081,DEKALB,CWH687,39,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH095,DEKALB,CWH688,23,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH111,DEKALB,DKW13-69,26,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH116,MONSANTO,CWH081,21,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass115W,MONSANTO,CWH095,34,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW47-15,MONSANTO,CWH111,14,Unknown,OP
2008,NCR,NC,REIDSVILLE,Claremore CL,MONSANTO,CWH116,19,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HPX-567,MONSANTO,CWH631,25,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3018,MONSANTO,CWH632,39,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3074,BLUE SUN,BSX-501,30,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3077,BLUE SUN,BSX-567,18,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3132,K-STATE,KS3018,29,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3254,K-STATE,KS3074,25,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3302,K-STATE,KS3077,27,Unknown,OP
2008,NCR,NC,REIDSVILLE,Griffin,K-STATE,KS3132,21,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS4085,K-STATE,KS3254,23,Unknown,OP
2008,NCR,NC,REIDSVILLE,Riley,K-STATE,KS3302,39,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kiowa,K-STATE,KS4022,21,Unknown,OP
2008,NCR,NC,REIDSVILLE,Sumner,K-STATE,KS4085,28,Unknown,OP
2008,NCR,NC,REIDSVILLE,Wichita,K-STATE,KS4158,24,Unknown,OP
2008,NCR,NC,REIDSVILLE,Flash,DSV,FLASH,18,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hornet,DSV,HORNET,13,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Rally,DSV,RALLY,23,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Sitro,DSV,SITRO,17,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DSV07100,DSV,DSV07100,20,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Dimension,DSV,DSV07101,42,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Safran,DSV,DSV07102,21,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Forza,MILES,FORZA,28,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybridstar,MILES,HYBRISTAR,18,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,kadore,MILES,KADORE,21,Unknown,OP
2008,NCR,NC,REIDSVILLE,Hybrigold,MILES,MH604001,29,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Hybrisurf,MILES,MH903383,32,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Satori,MILES,SATORI,23,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Baldur,NPZ,BALDUR,33,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Ceres,NPZ,CERES,29,Unknown,OP
2008,NCR,NC,REIDSVILLE,Jetton,NPZ,JETTON,6,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kronos,NPZ,KRONOS,26,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass154W,NPZ,NPZ0391RR,28,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,NPZ0791RR,NPZ,NPZ0791RR,34,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Taurus,NPZ,TAURUS,35,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Visby,NPZ,VISBY,21,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,Virginia,VSU,VIRGINIA,23,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC2180-1,UARK,ARC2180-1,41,Unknown,OP
2008,NCR,NC,REIDSVILLE,ARC98015,UARK,ARC97018,17,Unknown,OP
2008,NCR,NC,REIDSVILLE,45D03,UARK,ARC97019,29,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W14,UARK,ARC98007,32,Unknown,OP
2008,NCR,NC,REIDSVILLE,46W99,UARK,ARC98015,31,Unknown,OP
2008,NCR,NC,REIDSVILLE,HyClass107W,PIONEER,45D03,19,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW46-15,PIONEER,46W14,33,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,CWH633,PIONEER,46W99,35,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW45-10,CROPLAN,HYCLASS 107W,27,Unknown,OP
2008,NCR,NC,REIDSVILLE,HyClass110W,DEKALB,CWH630,30,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW41-10,DEKALB,CWH633,26,Unknown,OP
2008,NCR,NC,REIDSVILLE,DKW13-69,DEKALB,CWH686,28,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH081,DEKALB,CWH687,26,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH095,DEKALB,CWH688,23,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH111,DEKALB,DKW13-69,26,Unknown,OP
2008,NCR,NC,REIDSVILLE,CWH116,MONSANTO,CWH081,23,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HyClass115W,MONSANTO,CWH095,21,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,DKW47-15,MONSANTO,CWH111,18,Unknown,OP
2008,NCR,NC,REIDSVILLE,Claremore CL,MONSANTO,CWH116,16,Unknown,Hyb
2008,NCR,NC,REIDSVILLE,HPX-567,MONSANTO,CWH631,24,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3018,MONSANTO,CWH632,16,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3074,BLUE SUN,BSX-501,27,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3077,BLUE SUN,BSX-567,27,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3132,K-STATE,KS3018,24,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3254,K-STATE,KS3074,22,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS3302,K-STATE,KS3077,30,Unknown,OP
2008,NCR,NC,REIDSVILLE,Griffin,K-STATE,KS3132,18,Unknown,OP
2008,NCR,NC,REIDSVILLE,KS4085,K-STATE,KS3254,33,Unknown,OP
2008,NCR,NC,REIDSVILLE,Riley,K-STATE,KS3302,16,Unknown,OP
2008,NCR,NC,REIDSVILLE,Kiowa,K-STATE,KS4022,35,Unknown,OP
2008,NCR,NC,REIDSVILLE,Sumner,K-STATE,KS4085,31,Unknown,OP
2008,NCR,NC,REIDSVILLE,Wichita,K-STATE,KS4158,29,Unknown,OP
2008,NCF,NC,FLETCHER,Flash,DSV,FLASH,24,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hornet,DSV,HORNET,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,Rally,DSV,RALLY,29,Unknown,Hyb
2008,NCF,NC,FLETCHER,Sitro,DSV,SITRO,18,Unknown,Hyb
2008,NCF,NC,FLETCHER,DSV07100,DSV,DSV07100,36,Unknown,Hyb
2008,NCF,NC,FLETCHER,Dimension,DSV,DSV07101,35,Unknown,Hyb
2008,NCF,NC,FLETCHER,Safran,DSV,DSV07102,30,Unknown,Hyb
2008,NCF,NC,FLETCHER,Forza,MILES,FORZA,28,Unknown,OP
2008,NCF,NC,FLETCHER,Hybridstar,MILES,HYBRISTAR,27,Unknown,Hyb
2008,NCF,NC,FLETCHER,kadore,MILES,KADORE,39,Unknown,OP
2008,NCF,NC,FLETCHER,Hybrigold,MILES,MH604001,35,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hybrisurf,MILES,MH903383,30,Unknown,Hyb
2008,NCF,NC,FLETCHER,Satori,MILES,SATORI,29,Unknown,Hyb
2008,NCF,NC,FLETCHER,Baldur,NPZ,BALDUR,28,Unknown,Hyb
2008,NCF,NC,FLETCHER,Ceres,NPZ,CERES,23,Unknown,OP
2008,NCF,NC,FLETCHER,Jetton,NPZ,JETTON,18,Unknown,OP
2008,NCF,NC,FLETCHER,Kronos,NPZ,KRONOS,43,Unknown,Hyb
2008,NCF,NC,FLETCHER,HyClass154W,NPZ,NPZ0391RR,27,Unknown,Hyb
2008,NCF,NC,FLETCHER,NPZ0791RR,NPZ,NPZ0791RR,25,Unknown,Hyb
2008,NCF,NC,FLETCHER,Taurus,NPZ,TAURUS,32,Unknown,Hyb
2008,NCF,NC,FLETCHER,Visby,NPZ,VISBY,34,Unknown,Hyb
2008,NCF,NC,FLETCHER,Virginia,VSU,VIRGINIA,25,Unknown,OP
2008,NCF,NC,FLETCHER,ARC2180-1,UARK,ARC2180-1,28,Unknown,OP
2008,NCF,NC,FLETCHER,ARC98015,UARK,ARC97018,38,Unknown,OP
2008,NCF,NC,FLETCHER,45D03,UARK,ARC97019,32,Unknown,OP
2008,NCF,NC,FLETCHER,46W14,UARK,ARC98007,30,Unknown,OP
2008,NCF,NC,FLETCHER,46W99,UARK,ARC98015,27,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass107W,PIONEER,45D03,21,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW46-15,PIONEER,46W14,22,Unknown,Hyb
2008,NCF,NC,FLETCHER,CWH633,PIONEER,46W99,39,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW45-10,CROPLAN,HYCLASS 107W,24,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass110W,DEKALB,CWH630,30,Unknown,OP
2008,NCF,NC,FLETCHER,DKW41-10,DEKALB,CWH633,27,Unknown,OP
2008,NCF,NC,FLETCHER,DKW13-69,DEKALB,CWH686,23,Unknown,OP
2008,NCF,NC,FLETCHER,CWH081,DEKALB,CWH687,26,Unknown,OP
2008,NCF,NC,FLETCHER,CWH095,DEKALB,CWH688,32,Unknown,OP
2008,NCF,NC,FLETCHER,CWH111,DEKALB,DKW13-69,41,Unknown,OP
2008,NCF,NC,FLETCHER,CWH116,MONSANTO,CWH081,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,HyClass115W,MONSANTO,CWH095,34,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW47-15,MONSANTO,CWH111,50,Unknown,OP
2008,NCF,NC,FLETCHER,Claremore CL,MONSANTO,CWH116,33,Unknown,Hyb
2008,NCF,NC,FLETCHER,HPX-567,MONSANTO,CWH631,34,Unknown,OP
2008,NCF,NC,FLETCHER,KS3018,MONSANTO,CWH632,42,Unknown,OP
2008,NCF,NC,FLETCHER,KS3074,BLUE SUN,BSX-501,38,Unknown,OP
2008,NCF,NC,FLETCHER,KS3077,BLUE SUN,BSX-567,41,Unknown,OP
2008,NCF,NC,FLETCHER,KS3132,K-STATE,KS3018,24,Unknown,OP
2008,NCF,NC,FLETCHER,KS3254,K-STATE,KS3074,42,Unknown,OP
2008,NCF,NC,FLETCHER,KS3302,K-STATE,KS3077,46,Unknown,OP
2008,NCF,NC,FLETCHER,Griffin,K-STATE,KS3132,32,Unknown,OP
2008,NCF,NC,FLETCHER,KS4085,K-STATE,KS3254,30,Unknown,OP
2008,NCF,NC,FLETCHER,Riley,K-STATE,KS3302,32,Unknown,OP
2008,NCF,NC,FLETCHER,Kiowa,K-STATE,KS4022,34,Unknown,OP
2008,NCF,NC,FLETCHER,Sumner,K-STATE,KS4085,32,Unknown,OP
2008,NCF,NC,FLETCHER,Wichita,K-STATE,KS4158,34,Unknown,OP
2008,NCF,NC,FLETCHER,Flash,DSV,FLASH,18,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hornet,DSV,HORNET,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,Rally,DSV,RALLY,16,Unknown,Hyb
2008,NCF,NC,FLETCHER,Sitro,DSV,SITRO,18,Unknown,Hyb
2008,NCF,NC,FLETCHER,DSV07100,DSV,DSV07100,40,Unknown,Hyb
2008,NCF,NC,FLETCHER,Dimension,DSV,DSV07101,31,Unknown,Hyb
2008,NCF,NC,FLETCHER,Safran,DSV,DSV07102,15,Unknown,Hyb
2008,NCF,NC,FLETCHER,Forza,MILES,FORZA,25,Unknown,OP
2008,NCF,NC,FLETCHER,Hybridstar,MILES,HYBRISTAR,38,Unknown,Hyb
2008,NCF,NC,FLETCHER,kadore,MILES,KADORE,37,Unknown,OP
2008,NCF,NC,FLETCHER,Hybrigold,MILES,MH604001,37,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hybrisurf,MILES,MH903383,31,Unknown,Hyb
2008,NCF,NC,FLETCHER,Satori,MILES,SATORI,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,Baldur,NPZ,BALDUR,31,Unknown,Hyb
2008,NCF,NC,FLETCHER,Ceres,NPZ,CERES,33,Unknown,OP
2008,NCF,NC,FLETCHER,Jetton,NPZ,JETTON,12,Unknown,OP
2008,NCF,NC,FLETCHER,Kronos,NPZ,KRONOS,34,Unknown,Hyb
2008,NCF,NC,FLETCHER,HyClass154W,NPZ,NPZ0391RR,29,Unknown,Hyb
2008,NCF,NC,FLETCHER,NPZ0791RR,NPZ,NPZ0791RR,18,Unknown,Hyb
2008,NCF,NC,FLETCHER,Taurus,NPZ,TAURUS,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,Visby,NPZ,VISBY,30,Unknown,Hyb
2008,NCF,NC,FLETCHER,Virginia,VSU,VIRGINIA,31,Unknown,OP
2008,NCF,NC,FLETCHER,ARC2180-1,UARK,ARC2180-1,32,Unknown,OP
2008,NCF,NC,FLETCHER,ARC98015,UARK,ARC97018,35,Unknown,OP
2008,NCF,NC,FLETCHER,45D03,UARK,ARC97019,32,Unknown,OP
2008,NCF,NC,FLETCHER,46W14,UARK,ARC98007,34,Unknown,OP
2008,NCF,NC,FLETCHER,46W99,UARK,ARC98015,28,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass107W,PIONEER,45D03,33,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW46-15,PIONEER,46W14,30,Unknown,Hyb
2008,NCF,NC,FLETCHER,CWH633,PIONEER,46W99,34,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW45-10,CROPLAN,HYCLASS 107W,29,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass110W,DEKALB,CWH630,26,Unknown,OP
2008,NCF,NC,FLETCHER,DKW41-10,DEKALB,CWH633,29,Unknown,OP
2008,NCF,NC,FLETCHER,DKW13-69,DEKALB,CWH686,30,Unknown,OP
2008,NCF,NC,FLETCHER,CWH081,DEKALB,CWH687,27,Unknown,OP
2008,NCF,NC,FLETCHER,CWH095,DEKALB,CWH688,39,Unknown,OP
2008,NCF,NC,FLETCHER,CWH111,DEKALB,DKW13-69,32,Unknown,OP
2008,NCF,NC,FLETCHER,CWH116,MONSANTO,CWH081,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,HyClass115W,MONSANTO,CWH095,38,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW47-15,MONSANTO,CWH111,33,Unknown,OP
2008,NCF,NC,FLETCHER,Claremore CL,MONSANTO,CWH116,19,Unknown,Hyb
2008,NCF,NC,FLETCHER,HPX-567,MONSANTO,CWH631,25,Unknown,OP
2008,NCF,NC,FLETCHER,KS3074,BLUE SUN,BSX-501,25,Unknown,OP
2008,NCF,NC,FLETCHER,KS3077,BLUE SUN,BSX-567,50,Unknown,OP
2008,NCF,NC,FLETCHER,KS3132,K-STATE,KS3018,32,Unknown,OP
2008,NCF,NC,FLETCHER,KS3254,K-STATE,KS3074,33,Unknown,OP
2008,NCF,NC,FLETCHER,KS3302,K-STATE,KS3077,30,Unknown,OP
2008,NCF,NC,FLETCHER,Griffin,K-STATE,KS3132,29,Unknown,OP
2008,NCF,NC,FLETCHER,KS4085,K-STATE,KS3254,40,Unknown,OP
2008,NCF,NC,FLETCHER,Riley,K-STATE,KS3302,27,Unknown,OP
2008,NCF,NC,FLETCHER,Kiowa,K-STATE,KS4022,35,Unknown,OP
2008,NCF,NC,FLETCHER,Sumner,K-STATE,KS4085,28,Unknown,OP
2008,NCF,NC,FLETCHER,Wichita,K-STATE,KS4158,35,Unknown,OP
2008,NCF,NC,FLETCHER,Flash,DSV,FLASH,25,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hornet,DSV,HORNET,22,Unknown,Hyb
2008,NCF,NC,FLETCHER,Rally,DSV,RALLY,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,Sitro,DSV,SITRO,24,Unknown,Hyb
2008,NCF,NC,FLETCHER,DSV07100,DSV,DSV07100,41,Unknown,Hyb
2008,NCF,NC,FLETCHER,Dimension,DSV,DSV07101,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,Safran,DSV,DSV07102,24,Unknown,Hyb
2008,NCF,NC,FLETCHER,Forza,MILES,FORZA,31,Unknown,OP
2008,NCF,NC,FLETCHER,Hybridstar,MILES,HYBRISTAR,29,Unknown,Hyb
2008,NCF,NC,FLETCHER,kadore,MILES,KADORE,37,Unknown,OP
2008,NCF,NC,FLETCHER,Hybrigold,MILES,MH604001,32,Unknown,Hyb
2008,NCF,NC,FLETCHER,Hybrisurf,MILES,MH903383,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,Satori,MILES,SATORI,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,Baldur,NPZ,BALDUR,27,Unknown,Hyb
2008,NCF,NC,FLETCHER,Ceres,NPZ,CERES,32,Unknown,OP
2008,NCF,NC,FLETCHER,Jetton,NPZ,JETTON,19,Unknown,OP
2008,NCF,NC,FLETCHER,Kronos,NPZ,KRONOS,53,Unknown,Hyb
2008,NCF,NC,FLETCHER,HyClass154W,NPZ,NPZ0391RR,49,Unknown,Hyb
2008,NCF,NC,FLETCHER,NPZ0791RR,NPZ,NPZ0791RR,22,Unknown,Hyb
2008,NCF,NC,FLETCHER,Taurus,NPZ,TAURUS,34,Unknown,Hyb
2008,NCF,NC,FLETCHER,Visby,NPZ,VISBY,48,Unknown,Hyb
2008,NCF,NC,FLETCHER,Virginia,VSU,VIRGINIA,25,Unknown,OP
2008,NCF,NC,FLETCHER,ARC2180-1,UARK,ARC2180-1,30,Unknown,OP
2008,NCF,NC,FLETCHER,ARC98015,UARK,ARC97018,24,Unknown,OP
2008,NCF,NC,FLETCHER,45D03,UARK,ARC97019,28,Unknown,OP
2008,NCF,NC,FLETCHER,46W14,UARK,ARC98007,24,Unknown,OP
2008,NCF,NC,FLETCHER,46W99,UARK,ARC98015,32,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass107W,PIONEER,45D03,26,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW46-15,PIONEER,46W14,23,Unknown,Hyb
2008,NCF,NC,FLETCHER,CWH633,PIONEER,46W99,30,Unknown,Hyb
2008,NCF,NC,FLETCHER,DKW45-10,CROPLAN,HYCLASS 107W,27,Unknown,OP
2008,NCF,NC,FLETCHER,HyClass110W,DEKALB,CWH630,21,Unknown,OP
2008,NCF,NC,FLETCHER,DKW41-10,DEKALB,CWH633,18,Unknown,OP
