YEAR,LOC,STATE,COUNTY_CITY,BRAND,NAME,PCODE,YIELD,WATER_REGIME
1999,RPI,KS,REPUBLIC,PIONEER,93B41,1748,73,Irrigated
1999,RPI,KS,REPUBLIC,STINE,3398-8 (3388),1761,73,Irrigated
1999,RPI,KS,REPUBLIC,,IA2021,1798,70,Irrigated
1999,RPI,KS,REPUBLIC,,K1380,1803,67,Irrigated
1999,RPI,KS,REPUBLIC,,K1410,1991,71,Irrigated
1999,RPI,KS,REPUBLIC,ADVANCED GENETICS,AG3920,1815,75,Irrigated
1999,RPI,KS,REPUBLIC,DYNA-GRO,DG-3402STS,1846,79,Irrigated
1999,RPI,KS,REPUBLIC,GARST,EX9385 EXP,1855,74,Irrigated
1999,RPI,KS,REPUBLIC,HOEGEMEYER,379,1860,73,Irrigated
1999,RPI,KS,REPUBLIC,HYTEST,HTS3820,1867,68,Irrigated
1999,RPI,KS,REPUBLIC,HYTEST,HTS4220,1869,70,Irrigated
1999,RPI,KS,REPUBLIC,MIDLAND,9A320STS,1889,77,Irrigated
1999,RPI,KS,REPUBLIC,MIDLAND,9G350STS,1893,73,Irrigated
1999,RPI,KS,REPUBLIC,MIDLAND,XB370N,1906,73,Irrigated
1999,RPI,KS,REPUBLIC,MIDWEST SEED,G 3844S,1911,61,Irrigated
1999,RPI,KS,REPUBLIC,NC+,3A82STS,1919,61,Irrigated
1999,RPI,KS,REPUBLIC,PIONEER,93B84 *,1930,74,Irrigated
1999,RPI,KS,REPUBLIC,DYNA-GRO,DG-3331N,1840,73,Irrigated
1999,RPIR,KS,REPUBLIC,HOEGEMEYER,407NRR *,1862,72,Irrigated
1999,SHI,KS,SHERMAN,TAYLOR,396,1611,67,Irrigated
1999,RPIR,KS,REPUBLIC,HYTEST,HTS4000RR *,1868,70,Irrigated
1999,SHI,KS,SHERMAN,KSOY,STRESSLAND,1343,54,Irrigated
1999,SHI,KS,SHERMAN,DYNA-GRO,DG-3395,1358,65,Irrigated
1999,SHI,KS,SHERMAN,NC+,5A44,1386,70,Irrigated
1999,SHI,KS,SHERMAN,TERRA,TS415,1416,60,Irrigated
1999,SHI,KS,SHERMAN,NC+,4A47,1477,72,Irrigated
1999,SHI,KS,SHERMAN,WILLCROSS,9640,1514,47,Irrigated
1999,SHI,KS,SHERMAN,GARST,D398,1547,79,Irrigated
1999,SHI,KS,SHERMAN,HAMON,H-447,1551,65,Irrigated
1999,SHI,KS,SHERMAN,MYCOGEN,5404,1581,67,Irrigated
1999,SHI,KS,SHERMAN,NK,S33-P2,1587,63,Irrigated
1999,SHI,KS,SHERMAN,NK,S43-B5,1590,69,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,8355,1279,47,Irrigated
1999,SHI,KS,SHERMAN,PIONEER,93B51 *,1600,62,Irrigated
1999,SHI,KS,SHERMAN,STINE,3870-0 (3870-1),1767,79,Irrigated
1999,SHI,KS,SHERMAN,TERRA,TS387,1614,73,Irrigated
1999,SHI,KS,SHERMAN,WILLCROSS,9738,1622,75,Irrigated
1999,SHI,KS,SHERMAN,ADVANCED GENETICS,AG3630 STS,1627,65,Irrigated
1999,SHI,KS,SHERMAN,ADVANCED GENETICS,AG4188 STS,1634,60,Irrigated
1999,SHI,KS,SHERMAN,DEKALB,CX400,1651,80,Irrigated
1999,SHI,KS,SHERMAN,HOEGEMEYER,333,1680,57,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,8388,1710,78,Irrigated
1999,SHI,KS,SHERMAN,MYCOGEN,5383,1728,77,Irrigated
1999,RPI,KS,REPUBLIC,HOEGEMEYER,333,1680,74,Irrigated
1999,SHI,KS,SHERMAN,NC+,3A87,1735,63,Irrigated
1999,SHI,KS,SHERMAN,PIONEER,93B82,1601,69,Irrigated
1999,SHI,KS,SHERMAN,KSOY,KS3494,1066,63,Irrigated
1999,SHI,KS,SHERMAN,NC+,4A10,1049,63,Irrigated
1999,SHI,KS,SHERMAN,HOEGEMEYER,401,1044,64,Irrigated
1999,RPIR,KS,REPUBLIC,HYTEST,HTS4301RR *,1870,70,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,9A270RR *,1887,73,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,9A280RR *,1888,72,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,9A340RR *,1890,72,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,9E320RR *,1892,71,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,9G370RR *,1894,71,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,XA380RR *,1897,70,Irrigated
1999,RPIR,KS,REPUBLIC,MIDLAND,XB350RR *,1905,72,Irrigated
1999,RPIR,KS,REPUBLIC,NC+,3A77RR *,1918,71,Irrigated
1999,RPIR,KS,REPUBLIC,NC+,3A99RR *,1920,70,Irrigated
1999,RPIR,KS,REPUBLIC,NK,X9930RR *,1926,70,Irrigated
1999,RPIR,KS,REPUBLIC,NK,X9934RR *,1927,74,Irrigated
1999,RPIR,KS,REPUBLIC,RENZE,EX3101R EXP *,1936,71,Irrigated
1999,RPIR,KS,REPUBLIC,RENZE,R3300R *,1937,73,Irrigated
1999,RPIR,KS,REPUBLIC,RENZE,R3500R *,1938,72,Irrigated
1999,RPIR,KS,REPUBLIC,RENZE,R3890RCN *,1939,69,Irrigated
1999,RPIR,KS,REPUBLIC,STINE,3700-4 *,1942,73,Irrigated
1999,RPIR,KS,REPUBLIC,STINE,4292-4 *,1944,69,Irrigated
1999,RPIR,KS,REPUBLIC,TAYLOR,390RR *,1950,70,Irrigated
1999,RPIR,KS,REPUBLIC,TRIUMPH,TR3519RR *,1960,73,Irrigated
1999,RPIR,KS,REPUBLIC,WILLCROSS,RR2388N *,1982,73,Irrigated
1999,SHI,KS,SHERMAN,,WILLIAMS 82,306,53,Irrigated
1999,SHI,KS,SHERMAN,,SHERMAN,614,51,Irrigated
1999,SHI,KS,SHERMAN,,RESNIK,825,58,Irrigated
1999,SHI,KS,SHERMAN,,FLYER,892,52,Irrigated
1999,RPIR,KS,REPUBLIC,HYTEST,HTS3600RR *,1866,72,Irrigated
1999,RPI,KS,REPUBLIC,ADVANCED GENETICS,AG4188 STS,1634,69,Irrigated
1999,HVDR,KS,HARVEY,GARST,D399RR/N *,1851,25,Dryland
1999,RPI,KS,REPUBLIC,TAYLOR,396,1611,69,Irrigated
1999,HVDR,KS,HARVEY,WILLCROSS,RR2388N *,1982,21,Dryland
1999,HVDR,KS,HARVEY,WILLCROSS,RR2469N *,1983,15,Dryland
1999,HVDR,KS,HARVEY,WILSON,E9370RR *,1987,22,Dryland
1999,LBD,KS,LABETTE,CARGILL,484RR/CN,1,17,Dryland
1999,LBD,KS,LABETTE,CARGILL,544RR/CN,2,19,Dryland
1999,LBD,KS,LABETTE,GARST,EX9484,4,15,Dryland
1999,LBD,KS,LABETTE,GOLDEN HARVEST,X95447STS,6,20,Dryland
1999,LBD,KS,LABETTE,NOVARTIS,51T1,9,18,Dryland
1999,LBD,KS,LABETTE,PIONEER,93B32,13,19,Dryland
1999,LBD,KS,LABETTE,,FLYER,892,13,Dryland
1999,LBD,KS,LABETTE,,KS5292,987,16,Dryland
1999,HVDR,KS,HARVEY,STINE,3203-4 *,1940,22,Dryland
1999,LBD,KS,LABETTE,KSOY,KS4694,1071,13,Dryland
1999,LBD,KS,LABETTE,GARST,D478,1276,14,Dryland
1999,LBD,KS,LABETTE,GOLDEN HARVEST,H1500,1363,19,Dryland
1999,LBD,KS,LABETTE,MIDLAND,8486,1380,15,Dryland
1999,LBD,KS,LABETTE,NOVARTIS,S57-11,1387,19,Dryland
1999,LBD,KS,LABETTE,MIDLAND,8530,1571,22,Dryland
1999,LBD,KS,LABETTE,PIONEER,9492,1603,16,Dryland
1999,LBD,KS,LABETTE,PIONEER,95B33,1751,20,Dryland
1999,LBD,KS,LABETTE,TRIUMPH,TR4718RR,1962,14,Dryland
1999,NOD,KS,NEOSHO,CARGILL,434RR/CN,1,35,Dryland
1999,NOD,KS,NEOSHO,CARGILL,544RR/CN,2,43,Dryland
1999,NOD,KS,NEOSHO,GARST,EXP9450,3,39,Dryland
1999,LBD,KS,LABETTE,KSOY,KS4997,1145,21,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,XE370RR *,1909,21,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,XB350RR *,1905,20,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,XA380RR *,1897,22,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,8411RR *,1715,21,Dryland
1999,SHI,KS,SHERMAN,TERRA,TS438,1779,55,Irrigated
1999,HVDR,KS,HARVEY,MIDLAND,8394RR *,1712,21,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,8422RR *,1718,21,Dryland
1999,HVDR,KS,HARVEY,NK,S39-D9 *,1740,22,Dryland
1999,HVDR,KS,HARVEY,NK,S46-W8 *,1743,21,Dryland
1999,HVDR,KS,HARVEY,WILLCROSS,RR2368 *,1789,24,Dryland
1999,HVDR,KS,HARVEY,WILLCROSS,RR2397 *,1790,24,Dryland
1999,HVDR,KS,HARVEY,TRIUMPH,TR3939RR *,1809,21,Dryland
1999,HVDR,KS,HARVEY,TRIUMPH,TR4339RR *,1810,20,Dryland
1999,HVDR,KS,HARVEY,ASGROW,AG3303 *,1820,21,Dryland
1999,HVDR,KS,HARVEY,ASGROW,AG3702 *,1821,25,Dryland
1999,HVDR,KS,HARVEY,ASGROW,AG4101 *,1822,15,Dryland
1999,HVDR,KS,HARVEY,ASGROW,AG4402 *,1823,17,Dryland
1999,HVDR,KS,HARVEY,ATLAS,5441NRR *,1828,17,Dryland
1999,HVDR,KS,HARVEY,DEKALB,CX367CRR *,1833,22,Dryland
1999,HVDR,KS,HARVEY,DEKALB,CX392RR *,1834,22,Dryland
1999,HVDR,KS,HARVEY,DYNA-GRO,DG-3370RR *,1842,20,Dryland
1999,HVDR,KS,HARVEY,DYNA-GRO,DG-3372NRR *,1843,22,Dryland
1999,HVDR,KS,HARVEY,DYNA-GRO,DG-3394RR *,1844,21,Dryland
1999,HVDR,KS,HARVEY,DYNA-GRO,DG-3401NRR *,1845,20,Dryland
1999,HVDR,KS,HARVEY,HOEGEMEYER,407NRR *,1862,20,Dryland
1999,HVDR,KS,HARVEY,HOEGEMEYER,EXP 443RR *,1865,19,Dryland
1999,HVDR,KS,HARVEY,HYTEST,HTS4301RR *,1870,19,Dryland
1999,HVDR,KS,HARVEY,MIDLAND,8411BRR *,1885,21,Dryland
1999,NOD,KS,NEOSHO,GOLDEN HARVEST,X95447,6,44,Dryland
1999,RPI,KS,REPUBLIC,ADVANCED GENETICS,AG3630 STS,1627,70,Irrigated
1999,NOD,KS,NEOSHO,MIDLAND,388SE,7,44,Dryland
1999,NOD,KS,NEOSHO,,FLYER,892,36,Dryland
1999,RPD,KS,REPUBLIC,MIDLAND,8388,1710,41,Dryland
1999,RPD,KS,REPUBLIC,PIONEER,93B41,1748,47,Dryland
1999,RPD,KS,REPUBLIC,,IA3010 (A94-774021),1796,50,Dryland
1999,RPD,KS,REPUBLIC,,HS93-4118,1797,38,Dryland
1999,RPD,KS,REPUBLIC,,IA2021,1798,41,Dryland
1999,RPD,KS,REPUBLIC,,K1380,1803,47,Dryland
1999,RPD,KS,REPUBLIC,DEKALB,CX300,1832,50,Dryland
1999,RPD,KS,REPUBLIC,MIDLAND,9A320STS,1889,33,Dryland
1999,RPD,KS,REPUBLIC,NC+,3A82STS,1919,53,Dryland
1999,RPD,KS,REPUBLIC,,K1410,1991,50,Dryland
1999,RPI,KS,REPUBLIC,,WILLIAMS 82,306,68,Irrigated
1999,RPD,KS,REPUBLIC,MIDLAND,8334,1704,34,Dryland
1999,RPI,KS,REPUBLIC,,SHERMAN,614,66,Irrigated
1999,RPI,KS,REPUBLIC,,FLYER,892,70,Irrigated
1999,RPI,KS,REPUBLIC,KSOY,KS3494,1066,71,Irrigated
1999,RPI,KS,REPUBLIC,DEKALB,CX377,1246,67,Irrigated
1999,RPI,KS,REPUBLIC,MIDLAND,8355,1279,76,Irrigated
1999,RPI,KS,REPUBLIC,KSOY,STRESSLAND,1343,69,Irrigated
1999,RPI,KS,REPUBLIC,DYNA-GRO,DG-3395,1358,76,Irrigated
1999,RPI,KS,REPUBLIC,MIDWEST SEED,G 3996,1395,74,Irrigated
1999,RPI,KS,REPUBLIC,GARST,D398,1547,76,Irrigated
1999,RPI,KS,REPUBLIC,MYCOGEN,5404,1581,64,Irrigated
1999,RPI,KS,REPUBLIC,NK,S43-B5,1590,71,Irrigated
1999,RPI,KS,REPUBLIC,PIONEER,93B51 *,1600,76,Irrigated
1999,RPI,KS,REPUBLIC,,RESNIK,825,72,Irrigated
1999,RPD,KS,REPUBLIC,MIDLAND,8287,1699,37,Dryland
1999,RPD,KS,REPUBLIC,WILLCROSS,9738,1622,44,Dryland
1999,RPD,KS,REPUBLIC,PIONEER,93B82,1601,43,Dryland
1999,NOD,KS,NEOSHO,,KS5292,987,38,Dryland
1999,NOD,KS,NEOSHO,KSOY,KS4694,1071,34,Dryland
1999,NOD,KS,NEOSHO,KSOY,KS4997,1145,36,Dryland
1999,NOD,KS,NEOSHO,GOLDEN HARVEST,H1500,1363,36,Dryland
1999,NOD,KS,NEOSHO,NOVARTIS,S57-11,1387,43,Dryland
1999,NOD,KS,NEOSHO,PIONEER,9421,1491,41,Dryland
1999,NOD,KS,NEOSHO,PIONEER,93B-82,1601,44,Dryland
1999,NOD,KS,NEOSHO,PIONEER,9492,1603,36,Dryland
1999,NOD,KS,NEOSHO,MIDLAND,8450/STS,1721,37,Dryland
1999,NOD,KS,NEOSHO,NOVARTIS,S46-W8,1743,40,Dryland
1999,NOD,KS,NEOSHO,GARST,D445N,1852,40,Dryland
1999,RPD,KS,REPUBLIC,,WILLIAMS 82,306,41,Dryland
1999,RPD,KS,REPUBLIC,,SHERMAN,614,39,Dryland
1999,RPD,KS,REPUBLIC,,RESNIK,825,45,Dryland
1999,RPD,KS,REPUBLIC,,FLYER,892,49,Dryland
1999,RPD,KS,REPUBLIC,KSOY,KS3494,1066,48,Dryland
1999,RPD,KS,REPUBLIC,KSOY,KS4694,1071,44,Dryland
1999,RPD,KS,REPUBLIC,MIDLAND,8355,1279,47,Dryland
1999,RPD,KS,REPUBLIC,KSOY,STRESSLAND,1343,49,Dryland
1999,RPD,KS,REPUBLIC,KSOY,MACON,1428,47,Dryland
1999,RPD,KS,REPUBLIC,WILLCROSS,9640,1514,46,Dryland
1999,RPD,KS,REPUBLIC,GARST,D398,1547,50,Dryland
1999,RPD,KS,REPUBLIC,MYCOGEN,5404,1581,46,Dryland
1999,RPD,KS,REPUBLIC,NK,S43-B5,1590,37,Dryland
1999,RPD,KS,REPUBLIC,PIONEER,93B51 *,1600,48,Dryland
1999,NOD,KS,NEOSHO,TRIUMPH,4339RR,14,39,Dryland
1999,SHI,KS,SHERMAN,WILLCROSS,9449NSTS,1784,64,Irrigated
1999,THI,KS,THOMAS,,FLYER,892,70,Irrigated
1999,SHI,KS,SHERMAN,,K1380,1803,62,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,8411RR *,1715,44,Irrigated
1999,STIR,KS,STAFFORD,NK,S39-D9 *,1740,46,Irrigated
1999,STIR,KS,STAFFORD,WILLCROSS,RR2397 *,1790,39,Irrigated
1999,STIR,KS,STAFFORD,WILLCROSS,RR2449N *,1792,48,Irrigated
1999,STIR,KS,STAFFORD,TRIUMPH,TR4339RR *,1810,47,Irrigated
1999,STIR,KS,STAFFORD,ADVANCED GENETICS,AG3886RR *,1814,34,Irrigated
1999,STIR,KS,STAFFORD,ASGROW,AG3303 *,1820,33,Irrigated
1999,STIR,KS,STAFFORD,ASGROW,AG3702 *,1821,42,Irrigated
1999,STIR,KS,STAFFORD,ASGROW,AG4101 *,1822,47,Irrigated
1999,STIR,KS,STAFFORD,ASGROW,AG4402 *,1823,45,Irrigated
1999,STIR,KS,STAFFORD,DAIRYLAND,DSR-381RR *,1829,32,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,8394RR *,1712,39,Irrigated
1999,STIR,KS,STAFFORD,DAIRYLAND,DSR-421 *,1830,45,Irrigated
1999,STIR,KS,STAFFORD,DEKALB,CX444CRR *,1835,45,Irrigated
1999,STIR,KS,STAFFORD,DELTAPINE,DP 4690RR *,1837,48,Irrigated
1999,STIR,KS,STAFFORD,DYNA-GRO,DG-3370RR *,1842,39,Irrigated
1999,STIR,KS,STAFFORD,DYNA-GRO,DG-3394RR *,1844,37,Irrigated
1999,STIR,KS,STAFFORD,DYNA-GRO,DG-3442NRR *,1847,47,Irrigated
1999,STIR,KS,STAFFORD,GARST,D399RR/N *,1851,36,Irrigated
1999,STIR,KS,STAFFORD,GARST,D355RR *,1853,40,Irrigated
1999,STIR,KS,STAFFORD,GARST,D370RR *,1854,41,Irrigated
1999,STIR,KS,STAFFORD,HOEGEMEYER,407NRR *,1862,43,Irrigated
1999,STIR,KS,STAFFORD,HOEGEMEYER,EXP 443RR *,1865,43,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,8411BRR *,1885,45,Irrigated
1999,STIR,KS,STAFFORD,DEKALB,CX392RR *,1834,38,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,XA380RR *,1897,35,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,8390RR *,1711,39,Irrigated
1999,STIR,KS,STAFFORD,DELTAPINE,DP 4750RR *,1658,45,Irrigated
1999,STI,KS,STAFFORD,ADVANCED GENETICS,DS 454,1541,49,Irrigated
1999,STI,KS,STAFFORD,GARST,D398,1547,51,Irrigated
1999,STI,KS,STAFFORD,PIONEER,93B82,1601,49,Irrigated
1999,STI,KS,STAFFORD,WILLCROSS,9738,1622,52,Irrigated
1999,STI,KS,STAFFORD,DEKALB,CX400,1651,46,Irrigated
1999,STI,KS,STAFFORD,DELTAPINE,DP 3478,1655,51,Irrigated
1999,STI,KS,STAFFORD,DELTAPINE,DS 4909(8S49EXP?),1659,40,Irrigated
1999,STI,KS,STAFFORD,MIDLAND,8396STS,1713,35,Irrigated
1999,STI,KS,STAFFORD,PIONEER,93B41,1748,35,Irrigated
1999,STI,KS,STAFFORD,PIONEER,93B53 *,1749,39,Irrigated
1999,STI,KS,STAFFORD,WILLCROSS,9449NSTS,1784,50,Irrigated
1999,STIR,KS,STAFFORD,DYNA-GRO,DG-3388RR *,1661,38,Irrigated
1999,STI,KS,STAFFORD,,IA2021,1798,34,Irrigated
1999,STI,KS,STAFFORD,DYNA-GRO,DG-3402STS,1846,41,Irrigated
1999,STI,KS,STAFFORD,GARST,EX9385 EXP,1855,42,Irrigated
1999,STI,KS,STAFFORD,HOEGEMEYER,379,1860,49,Irrigated
1999,STI,KS,STAFFORD,MIDLAND,XA350,1895,43,Irrigated
1999,STI,KS,STAFFORD,STINE,X3900,1947,49,Irrigated
1999,STI,KS,STAFFORD,WILLCROSS,9940N,1976,43,Irrigated
1999,STI,KS,STAFFORD,,K1410,1991,46,Irrigated
1999,STIR,KS,STAFFORD,ADVANCED GENETICS,AG3797 RR *,1629,40,Irrigated
1999,STIR,KS,STAFFORD,ADVANCED GENETICS,AG3957 RR *,1632,45,Irrigated
1999,STIR,KS,STAFFORD,ASGROW,AG3701 *,1647,41,Irrigated
1999,STIR,KS,STAFFORD,DELTAPINE,DP 4344RR *,1657,52,Irrigated
1999,STI,KS,STAFFORD,,K1380,1803,49,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,XB350RR *,1905,41,Irrigated
1999,STIR,KS,STAFFORD,MIDLAND,XE370RR *,1909,42,Irrigated
1999,STIR,KS,STAFFORD,MIDWEST SEED,G 3922NRR *,1912,41,Irrigated
1999,THIR,KS,THOMAS,ASGROW,AG3002 *,1645,68,Irrigated
1999,THIR,KS,THOMAS,ASGROW,AG3302 *,1646,67,Irrigated
1999,THIR,KS,THOMAS,GARST,D305 RR *,1670,62,Irrigated
1999,THIR,KS,THOMAS,MIDLAND,8382RR *,1709,72,Irrigated
1999,THIR,KS,THOMAS,TRIUMPH,TR3939RR *,1809,64,Irrigated
1999,THIR,KS,THOMAS,ASGROW,AG3003 *,1819,70,Irrigated
1999,THIR,KS,THOMAS,ASGROW,AG3303 *,1820,65,Irrigated
1999,THIR,KS,THOMAS,DEKALB,CX285RR *,1831,65,Irrigated
1999,THIR,KS,THOMAS,DEKALB,CX367CRR *,1833,65,Irrigated
1999,THIR,KS,THOMAS,DYNA-GRO,DG-3306RR *,1838,63,Irrigated
1999,THIR,KS,THOMAS,DYNA-GRO,DG-3312RR *,1839,60,Irrigated
1999,THI,KS,THOMAS,,K1410,1991,76,Irrigated
1999,THIR,KS,THOMAS,DYNA-GRO,DG-3334RR *,1841,67,Irrigated
1999,THIR,KS,THOMAS,NC+,2A88RR *,1914,63,Irrigated
1999,THIR,KS,THOMAS,NC+,2A97RR *,1915,61,Irrigated
1999,THIR,KS,THOMAS,NC+,3A19RR *,1916,59,Irrigated
1999,THIR,KS,THOMAS,NK,X9930RR *,1926,62,Irrigated
1999,THIR,KS,THOMAS,STINE,3503-4 *,1941,77,Irrigated
1999,THIR,KS,THOMAS,U.S. SEEDS,US S3209RR *,1963,67,Irrigated
1999,THIR,KS,THOMAS,U.S. SEEDS,US S3609RR *,1965,66,Irrigated
1999,THIR,KS,THOMAS,U.S. SEEDS,US S3909RR *,1968,67,Irrigated
1999,THIR,KS,THOMAS,U.S. SEEDS,US S4409RR *,1971,63,Irrigated
1999,THIR,KS,THOMAS,U.S. SEEDS,US S4809RR *,1972,78,Irrigated
1999,THIR,KS,THOMAS,WILFARM,WF370RR *,1973,75,Irrigated
1999,THIR,KS,THOMAS,MIDLAND,XB350RR *,1905,69,Irrigated
1999,THI,KS,THOMAS,U.S. SEEDS,US S439,1970,81,Irrigated
1999,THI,KS,THOMAS,U.S. SEEDS,US S399STS,1969,63,Irrigated
1999,THI,KS,THOMAS,U.S. SEEDS,US S380,1967,84,Irrigated
1999,STIR,KS,STAFFORD,MIDWEST SEED,G 3925RR *,1913,44,Irrigated
1999,STIR,KS,STAFFORD,NC+,3A77RR *,1918,36,Irrigated
1999,STIR,KS,STAFFORD,NC+,3A99RR *,1920,34,Irrigated
1999,STIR,KS,STAFFORD,NC+,4A29RR *,1921,42,Irrigated
1999,STIR,KS,STAFFORD,NK,X9934RR *,1927,42,Irrigated
1999,STIR,KS,STAFFORD,STINE,3700-4 *,1942,35,Irrigated
1999,STIR,KS,STAFFORD,STINE,4001-4 *,1943,41,Irrigated
1999,STIR,KS,STAFFORD,WILFARM,WF480RR *,1974,41,Irrigated
1999,STIR,KS,STAFFORD,WILLCROSS,RR2388N *,1982,44,Irrigated
1999,STIR,KS,STAFFORD,WILSON,E9370RR *,1987,36,Irrigated
1999,THI,KS,THOMAS,,WILLIAMS 82,306,59,Irrigated
1999,THI,KS,THOMAS,,SHERMAN,614,70,Irrigated
1999,THI,KS,THOMAS,,RESNIK,825,73,Irrigated
1999,HVDR,KS,HARVEY,MIDLAND,8390RR *,1711,25,Dryland
1999,THI,KS,THOMAS,KSOY,KS3494,1066,77,Irrigated
1999,THI,KS,THOMAS,KSOY,STRESSLAND,1343,73,Irrigated
1999,THI,KS,THOMAS,PIONEER,93B34 *,1747,80,Irrigated
1999,THI,KS,THOMAS,PIONEER,93B53 *,1749,84,Irrigated
1999,THI,KS,THOMAS,,IA2021,1798,55,Irrigated
1999,THI,KS,THOMAS,,K1380,1803,70,Irrigated
1999,THI,KS,THOMAS,DYNA-GRO,DG-3331N,1840,67,Irrigated
1999,THI,KS,THOMAS,MIDLAND,XA350,1895,72,Irrigated
1999,THI,KS,THOMAS,PIONEER,93B01 *,1929,67,Irrigated
1999,THI,KS,THOMAS,U.S. SEEDS,US S339,1964,68,Irrigated
1999,THI,KS,THOMAS,U.S. SEEDS,US S369STS,1966,72,Irrigated
1999,STI,KS,STAFFORD,MIDLAND,8371,1466,43,Irrigated
1999,STI,KS,STAFFORD,DYNA-GRO,DG-3395,1358,46,Irrigated
1999,STI,KS,STAFFORD,ADVANCED GENETICS,DS 410,1355,48,Irrigated
1999,STI,KS,STAFFORD,KSOY,STRESSLAND,1343,51,Irrigated
1999,SHIR,KS,SHERMAN,ADVANCED GENETICS,AG3886RR *,1814,59,Irrigated
1999,SHIR,KS,SHERMAN,ADVANCED GENETICS,AG3944NRR *,1816,47,Irrigated
1999,SHIR,KS,SHERMAN,ATLAS,5441NRR *,1828,69,Irrigated
1999,SHIR,KS,SHERMAN,DEKALB,CX392RR *,1834,56,Irrigated
1999,SHIR,KS,SHERMAN,DEKALB,CX444CRR *,1835,64,Irrigated
1999,SHIR,KS,SHERMAN,DYNA-GRO,DG-3370RR *,1842,56,Irrigated
1999,SHIR,KS,SHERMAN,DYNA-GRO,DG-3372NRR *,1843,71,Irrigated
1999,SHIR,KS,SHERMAN,DYNA-GRO,DG-3394RR *,1844,56,Irrigated
1999,SHIR,KS,SHERMAN,DYNA-GRO,DG-3401NRR *,1845,62,Irrigated
1999,SHIR,KS,SHERMAN,DYNA-GRO,DG-3442NRR *,1847,66,Irrigated
1999,SHIR,KS,SHERMAN,GARST,D399RR/N *,1851,62,Irrigated
1999,SHIR,KS,SHERMAN,TRIUMPH,TR4339RR *,1810,57,Irrigated
1999,SHIR,KS,SHERMAN,GARST,D355RR *,1853,71,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,8411BRR *,1885,60,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,9A340RR *,1890,73,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,9A360RR *,1891,67,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,9G370RR *,1894,65,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,XA370RR *,1896,79,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,XA380RR *,1897,65,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,XA400RR *,1898,76,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,XA421RR *,1900,59,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,XB350RR *,1905,64,Irrigated
1999,SHIR,KS,SHERMAN,NC+,3A99RR *,1920,71,Irrigated
1999,SHIR,KS,SHERMAN,NC+,4A29RR *,1921,65,Irrigated
1999,SHIR,KS,SHERMAN,GARST,D370RR *,1854,63,Irrigated
1999,SHIR,KS,SHERMAN,WILLCROSS,RR2397 *,1790,67,Irrigated
1999,SHIR,KS,SHERMAN,WILLCROSS,RR2368 *,1789,65,Irrigated
1999,SHIR,KS,SHERMAN,MIDLAND,8411RR *,1715,57,Irrigated
1999,SHI,KS,SHERMAN,DYNA-GRO,DG-3402STS,1846,55,Irrigated
1999,SHI,KS,SHERMAN,GARST,D445/N,1852,76,Irrigated
1999,SHI,KS,SHERMAN,GARST,EX9385 EXP,1855,50,Irrigated
1999,SHI,KS,SHERMAN,HAMON,H-427,1858,78,Irrigated
1999,SHI,KS,SHERMAN,HOEGEMEYER,379,1860,70,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,8376N,1883,59,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,9G350STS,1893,51,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,XB370N,1906,52,Irrigated
1999,SHI,KS,SHERMAN,MIDLAND,XB380,1907,63,Irrigated
1999,SHI,KS,SHERMAN,NC+,4N26,1922,69,Irrigated
1999,SHI,KS,SHERMAN,PIONEER,93B84 *,1930,68,Irrigated
1999,SHI,KS,SHERMAN,TERRA,TS348,1956,68,Irrigated
1999,SHI,KS,SHERMAN,WILLCROSS,9940N,1976,54,Irrigated
1999,SHI,KS,SHERMAN,,K1410,1991,67,Irrigated
